time [s],adc_buf[0],
8.05324,2041,
8.05467,2038,
8.05666,2035,
8.05866,2046,
8.06066,2041,
8.06254,2045,
8.06466,2036,
8.06632,2038,
8.06823,2045,
8.07024,2039,
8.07223,2037,
8.07424,2028,
8.07624,2043,
8.07824,2036,
8.08024,2040,
8.08224,2039,
8.08423,2037,
8.08589,2041,
8.08766,2037,
8.08966,2036,
8.09166,2042,
8.09366,2044,
8.0957,2039,
8.09725,2039,
8.09967,2042,
8.10165,2043,
8.10367,2041,
8.10568,2041,
8.10767,2040,
8.10966,2034,
8.11166,2038,
8.11366,2041,
8.11566,2034,
8.11766,2041,
8.11969,2034,
8.12166,2042,
8.12366,2044,
8.12567,2039,
8.12825,2021,
8.13024,2038,
8.13225,2037,
8.13424,2034,
8.13624,2041,
8.13825,2041,
8.13967,2046,
8.14167,2038,
8.14368,2038,
8.14566,2043,
8.14767,2041,
8.14966,2038,
8.15166,2043,
8.15366,2043,
8.15567,2043,
8.15771,2042,
8.1593,2050,
8.16166,2040,
8.16366,2040,
8.16566,2037,
8.16766,2039,
8.16966,2040,
8.17109,2044,
8.17325,2041,
8.17489,2034,
8.17619,2044,
8.17824,2039,
8.18024,2037,
8.18225,2037,
8.18424,2038,
8.18625,2042,
8.18824,2041,
8.19027,2043,
8.19224,2034,
8.19424,2040,
8.19625,2040,
8.19824,2041,
8.20024,2038,
8.20225,2034,
8.20472,2039,
8.20666,2041,
8.20866,2036,
8.21066,2041,
8.21227,2048,
8.21385,2045,
8.21567,2039,
8.21726,2042,
8.21924,2042,
8.22124,2037,
8.22324,2043,
8.22524,2040,
8.22724,2042,
8.22924,2039,
8.23126,2041,
8.23338,2035,
8.23525,2041,
8.23727,2047,
8.23925,2040,
8.24125,2041,
8.24325,2042,
8.24524,2043,
8.24728,2042,
8.24925,2038,
8.25125,2041,
8.25326,2042,
8.25498,2039,
8.25724,2042,
8.25924,2043,
8.26124,2041,
8.26332,2049,
8.26524,2038,
8.26688,2048,
8.26808,2039,
8.27025,2038,
8.27224,2035,
8.27424,2042,
8.27626,2042,
8.27826,2034,
8.27978,2036,
8.28166,2039,
8.28402,2045,
8.28626,2042,
8.28825,2036,
8.29024,2033,
8.29226,2043,
8.29424,2038,
8.29631,2042,
8.29824,2031,
8.30026,2044,
8.30225,2044,
8.30425,2042,
8.30624,2045,
8.30825,2044,
8.31026,2041,
8.31225,2035,
8.31427,2043,
8.3157,2041,
8.31714,2039,
8.3189,2040,
8.32068,2041,
8.32266,2036,
8.32468,2037,
8.32667,2039,
8.32866,2038,
8.33026,2038,
8.33226,2028,
8.33425,2044,
8.33624,2037,
8.33824,2049,
8.34024,2041,
8.34226,2039,
8.34425,2042,
8.34626,2039,
8.34824,2034,
8.35025,2040,
8.35224,2036,
8.35424,2033,
8.35625,2045,
8.35827,2038,
8.35979,2033,
8.36161,2034,
8.36354,2036,
8.36567,2045,
8.36766,2041,
8.36967,2044,
8.37167,2046,
8.37426,2044,
8.37625,2040,
8.37825,2042,
8.37989,2039,
8.38166,2038,
8.38367,2041,
8.38567,2041,
8.38766,2040,
8.38968,2045,
8.39126,2038,
8.39329,2035,
8.39569,2041,
8.39767,2041,
8.39966,2039,
8.40169,2037,
8.40367,2040,
8.4057,2039,
8.40775,2035,
8.40967,2045,
8.41166,2039,
8.41366,2041,
8.41566,2038,
8.41766,2042,
8.41966,2042,
8.42161,2038,
8.42368,2037,
8.42569,2032,
8.42725,2040,
8.42924,2033,
8.43124,2047,
8.43325,2037,
8.43526,2041,
8.43724,2042,
8.43926,2039,
8.44125,2037,
8.44325,2034,
8.44524,2040,
8.44666,2039,
8.44867,2042,
8.45067,2042,
8.45266,2038,
8.45466,2042,
8.45666,2040,
8.45866,2042,
8.46066,2043,
8.46266,2041,
8.46466,2037,
8.4667,2043,
8.46828,2046,
8.47027,2042,
8.47176,2036,
8.47367,2050,
8.47568,2043,
8.47767,2041,
8.47926,2039,
8.48125,2038,
8.48325,2032,
8.48525,2041,
8.487,2042,
8.48925,2038,
8.49125,2041,
8.49324,2038,
8.49525,2042,
8.49726,2041,
8.49925,2041,
8.50124,2045,
8.50326,2043,
8.50524,2035,
8.50724,2039,
8.50924,2038,
8.51125,2033,
8.51324,2036,
8.5153,2032,
8.51767,2041,
8.51922,2041,
8.52124,2036,
8.52325,2042,
8.52525,2041,
8.52667,2035,
8.52868,2038,
8.53127,2045,
8.53266,2035,
8.53468,2041,
8.53667,2017,
8.53867,2043,
8.54066,2039,
8.54267,2043,
8.54466,2039,
8.54666,2037,
8.54857,2035,
8.55036,2042,
8.55225,2035,
8.55368,2033,
8.55567,2037,
8.55766,2046,
8.55966,2043,
8.56166,2043,
8.56366,2035,
8.56568,2037,
8.56767,2029,
8.56967,2040,
8.57167,2042,
8.57367,2036,
8.57525,2039,
8.57669,2031,
8.57828,2043,
8.57955,2037,
8.58125,2042,
8.5828,2038,
8.58428,2040,
8.58555,2037,
8.58726,2039,
8.58928,2040,
8.5907,2041,
8.59211,2047,
8.59439,2046,
8.59602,2037,
8.59733,2043,
8.59929,2039,
8.60068,2036,
8.60267,2044,
8.60457,2043,
8.60667,2039,
8.60866,2042,
8.61067,2037,
8.61269,2031,
8.61427,2035,
8.61667,2037,
8.61869,2035,
8.62071,2044,
8.62222,2038,
8.62431,2036,
8.62662,2042,
8.6281,2052,
8.62967,2039,
8.63167,2035,
8.63367,2042,
8.63567,2037,
8.63767,2039,
8.63968,2033,
8.64127,2039,
8.64327,2046,
8.64468,2038,
8.64666,2040,
8.64867,2029,
8.65067,2033,
8.65269,2037,
8.65461,2042,
8.65626,2033,
8.65832,2039,
8.66026,2039,
8.66226,2040,
8.66367,2037,
8.66567,2037,
8.66767,2039,
8.66924,2041,
8.67127,2037,
8.6737,2039,
8.67568,2035,
8.67767,2039,
8.67968,2038,
8.68166,2043,
8.68367,2033,
8.68568,2043,
8.68767,2056,
8.68967,2039,
8.69167,2040,
8.69367,2041,
8.69567,2039,
8.6972,2042,
8.69925,2039,
8.70125,2037,
8.70325,2042,
8.70492,2043,
8.70725,2045,
8.70925,2045,
8.71124,2041,
8.71325,2032,
8.71524,2037,
8.71728,2042,
8.71897,2037,
8.72132,2040,
8.72325,2045,
8.72524,2046,
8.72725,2034,
8.72925,2040,
8.73126,2049,
8.73367,2035,
8.73525,2039,
8.73768,2038,
8.73926,2043,
8.74125,2035,
8.74326,2036,
8.74526,2038,
8.74727,2045,
8.74925,2034,
8.75125,2040,
8.75292,2039,
8.75526,2041,
8.75725,2037,
8.75924,2040,
8.76126,2041,
8.76325,2036,
8.76526,2038,
8.76725,2038,
8.76854,2041,
8.77025,2041,
8.77225,2041,
8.77425,2045,
8.77625,2038,
8.77827,2037,
8.78025,2036,
8.78269,2039,
8.7842,2039,
8.78625,2036,
8.78825,2034,
8.79025,2039,
8.79225,2040,
8.79425,2035,
8.79625,2037,
8.79827,2037,
8.80025,2029,
8.80268,2039,
8.80467,2041,
8.80668,2036,
8.80867,2039,
8.81067,2044,
8.81267,2043,
8.81468,2033,
8.81667,2045,
8.81867,2039,
8.82067,2034,
8.82267,2040,
8.82467,2041,
8.82668,2042,
8.82869,2041,
8.83073,2042,
8.83267,2051,
8.83467,2041,
8.83667,2041,
8.83868,2038,
8.84068,2042,
8.84269,2041,
8.84467,2039,
8.84667,2043,
8.84868,2041,
8.85068,2043,
8.85267,2038,
8.85467,2041,
8.85667,2046,
8.85867,2039,
8.86056,2033,
8.86267,2048,
8.86469,2040,
8.86667,2044,
8.86867,2044,
8.87068,2040,
8.87267,2048,
8.87474,2039,
8.87667,2044,
8.87867,2040,
8.88067,2037,
8.88268,2040,
8.88467,2039,
8.88667,2041,
8.88869,2039,
8.89026,2041,
8.8928,2039,
8.89467,2045,
8.89627,2037,
8.89825,2045,
8.90026,2047,
8.90227,2043,
8.90426,2033,
8.90632,2039,
8.90827,2037,
8.90969,2041,
8.91167,2038,
8.91367,2042,
8.91568,2039,
8.91768,2036,
8.91968,2038,
8.92167,2041,
8.92373,2044,
8.92525,2038,
8.92726,2039,
8.92925,2045,
8.93125,2047,
8.93325,2038,
8.9348,2046,
8.93668,2046,
8.93867,2043,
8.94125,2042,
8.94325,2044,
8.94525,2039,
8.94727,2038,
8.94967,2043,
8.95167,2039,
8.95367,2041,
8.9557,2050,
8.95768,2041,
8.95967,2040,
8.96167,2036,
8.96367,2045,
8.96557,2046,
8.96726,2037,
8.96928,2041,
8.97125,2045,
8.97285,2035,
8.97467,2044,
8.97667,2048,
8.97867,2041,
8.98067,2039,
8.9825,2043,
8.98469,2036,
8.98667,2040,
8.98857,2038,
8.99068,2036,
8.99268,2036,
8.99467,2040,
8.99626,2038,
8.99827,2039,
9.00026,2036,
9.00225,2043,
9.00404,2049,
9.00569,2043,
9.00767,2038,
9.00967,2044,
9.01168,2055,
9.01325,2039,
9.01528,2040,
9.01725,2046,
9.01927,2038,
9.02068,2032,
9.02268,2041,
9.02468,2035,
9.02667,2042,
9.02874,2039,
9.03067,2043,
9.03267,2039,
9.03459,2042,
9.03669,2037,
9.03868,2042,
9.04067,2035,
9.04268,2039,
9.04468,2041,
9.04626,2042,
9.04793,2041,
9.05025,2042,
9.05217,2039,
9.05427,2041,
9.05626,2040,
9.05826,2036,
9.06025,2037,
9.06227,2043,
9.06429,2039,
9.06569,2038,
9.06769,2043,
9.06969,2039,
9.07167,2047,
9.07367,2035,
9.07573,2039,
9.07768,2042,
9.07968,2038,
9.08168,2039,
9.0837,2032,
9.0857,2031,
9.08729,2034,
9.08968,2040,
9.09168,2037,
9.09327,2038,
9.09568,2039,
9.09767,2040,
9.09967,2038,
9.10168,2041,
9.10367,2041,
9.10567,2035,
9.10768,2026,
9.10969,2061,
9.11168,2039,
9.11357,2036,
9.11491,2034,
9.11657,2035,
9.11868,2043,
9.12069,2038,
9.12267,2029,
9.12457,2041,
9.12584,2039,
9.12767,2036,
9.12967,2030,
9.13167,2038,
9.13367,2034,
9.13568,2039,
9.13767,2036,
9.13967,2043,
9.14169,2044,
9.14369,2042,
9.14568,2038,
9.14767,2056,
9.14967,2045,
9.15167,2038,
9.15358,2037,
9.15569,2036,
9.15772,2030,
9.15968,2039,
9.16168,2041,
9.16367,2038,
9.16568,2049,
9.16768,2042,
9.16967,2037,
9.17168,2041,
9.17369,2036,
9.17569,2038,
9.17752,2042,
9.17926,2042,
9.18125,2043,
9.18325,2040,
9.185,2035,
9.18663,2034,
9.18869,2043,
9.1907,2040,
9.19268,2047,
9.19463,2041,
9.19667,2045,
9.19869,2035,
9.20068,2039,
9.20268,2047,
9.20468,2043,
9.20668,2041,
9.20867,2039,
9.21026,2043,
9.21226,2039,
9.21425,2045,
9.21628,2036,
9.21828,2044,
9.22028,2035,
9.22168,2045,
9.22367,2042,
9.22571,2045,
9.22782,2044,
9.22968,2038,
9.23167,2041,
9.23368,2039,
9.2357,2031,
9.2377,2037,
9.23968,2041,
9.24167,2043,
9.24368,2037,
9.24568,2043,
9.2475,2038,
9.24968,2037,
9.25176,2043,
9.25367,2043,
9.2557,2038,
9.25771,2046,
9.25968,2032,
9.26168,2034,
9.26367,2034,
9.26569,2040,
9.26771,2040,
9.26968,2037,
9.27168,2041,
9.27368,2042,
9.27569,2042,
9.27769,2036,
9.2797,2042,
9.28127,2045,
9.28368,2038,
9.28568,2043,
9.2876,2042,
9.28927,2037,
9.29126,2043,
9.29326,2044,
9.29527,2040,
9.29727,2036,
9.29925,2043,
9.3013,2041,
9.30328,2043,
9.30526,2037,
9.30726,2041,
9.30928,2041,
9.31126,2041,
9.31304,2040,
9.31527,2043,
9.31726,2043,
9.31926,2043,
9.3207,2046,
9.32227,2042,
9.32426,2042,
9.32632,2041,
9.32826,2037,
9.33028,2041,
9.33226,2039,
9.33385,2042,
9.33533,2036,
9.33726,2041,
9.33926,2042,
9.34126,2044,
9.34329,2039,
9.34526,2040,
9.34728,2039,
9.34928,2036,
9.35135,2042,
9.35327,2039,
9.35526,2039,
9.35726,2035,
9.35926,2041,
9.36131,2040,
9.36326,2053,
9.36525,2043,
9.36726,2042,
9.36926,2045,
9.37126,2044,
9.37326,2035,
9.37527,2037,
9.37702,2043,
9.37968,2043,
9.38169,2034,
9.38368,2039,
9.38568,2041,
9.38769,2041,
9.38927,2040,
9.39128,2047,
9.39327,2042,
9.39527,2040,
9.39727,2039,
9.39926,2039,
9.40098,2040,
9.40268,2040,
9.40469,2037,
9.40626,2031,
9.40827,2042,
9.41027,2038,
9.41228,2045,
9.41426,2038,
9.41626,2034,
9.41827,2041,
9.42032,2044,
9.42227,2043,
9.42529,2039,
9.42668,2042,
9.42865,2043,
9.43068,2029,
9.43268,2041,
9.43469,2040,
9.43605,2037,
9.43769,2039,
9.43969,2039,
9.44169,2039,
9.4437,2038,
9.44571,2042,
9.44768,2038,
9.44969,2037,
9.45169,2047,
9.4537,2041,
9.45626,2037,
9.45826,2039,
9.45968,2040,
9.46173,2039,
9.4637,2041,
9.46569,2037,
9.46768,2058,
9.46969,2047,
9.47168,2043,
9.47372,2041,
9.47526,2039,
9.47726,2040,
9.47899,2044,
9.48126,2038,
9.48327,2038,
9.48498,2040,
9.4867,2038,
9.48868,2043,
9.49068,2043,
9.49268,2039,
9.49463,2038,
9.49629,2042,
9.49826,2043,
9.50026,2039,
9.50228,2043,
9.50426,2031,
9.50627,2039,
9.50826,2040,
9.51027,2041,
9.51226,2041,
9.51429,2043,
9.51571,2036,
9.51769,2040,
9.51927,2033,
9.52126,2044,
9.52326,2040,
9.52527,2037,
9.52726,2038,
9.52926,2037,
9.53126,2038,
9.53326,2040,
9.53469,2036,
9.53626,2036,
9.53826,2043,
9.54027,2040,
9.54226,2049,
9.54426,2044,
9.54627,2044,
9.54826,2033,
9.55026,2043,
9.55227,2039,
9.55427,2042,
9.55626,2040,
9.55827,2041,
9.56029,2041,
9.56227,2041,
9.56468,2041,
9.56628,2040,
9.56827,2038,
9.57027,2038,
9.57229,2040,
9.57428,2039,
9.57628,2038,
9.578,2042,
9.58028,2038,
9.58226,2042,
9.58426,2040,
9.58629,2037,
9.58826,2036,
9.59026,2042,
9.59226,2043,
9.594,2042,
9.59628,2039,
9.59869,2038,
9.60068,2040,
9.60268,2032,
9.6047,2036,
9.60601,2038,
9.60827,2036,
9.61006,2046,
9.61229,2051,
9.61426,2040,
9.61626,2040,
9.6183,2040,
9.62026,2038,
9.62226,2041,
9.62426,2036,
9.6263,2042,
9.62874,2034,
9.63085,2043,
9.6327,2052,
9.63486,2042,
9.63668,2045,
9.6387,2038,
9.64069,2041,
9.64269,2038,
9.64469,2037,
9.64668,2043,
9.64868,2038,
9.65068,2029,
9.65327,2040,
9.65531,2041,
9.6567,2047,
9.65827,2042,
9.65973,2041,
9.66168,2038,
9.66369,2051,
9.66569,2036,
9.66773,2034,
9.6693,2036,
9.67127,2035,
9.67306,2034,
9.67528,2039,
9.67682,2045,
9.67868,2045,
9.68068,2039,
9.68268,2034,
9.68469,2040,
9.68628,2038,
9.68827,2041,
9.69027,2033,
9.69192,2040,
9.69369,2041,
9.69668,2043,
9.6987,2047,
9.7007,2041,
9.70268,2038,
9.70469,2042,
9.70668,2044,
9.70868,2043,
9.71069,2030,
9.71228,2038,
9.71426,2039,
9.71626,2033,
9.71829,2038,
9.71971,2041,
9.7217,2044,
9.72368,2037,
9.72569,2041,
9.72723,2036,
9.72891,2037,
9.73069,2038,
9.73257,2034,
9.73427,2039,
9.73671,2045,
9.73869,2040,
9.74068,2037,
9.74269,2044,
9.74427,2035,
9.74627,2042,
9.74829,2044,
9.75027,2037,
9.75227,2041,
9.75428,2037,
9.75628,2037,
9.758,2040,
9.75969,2045,
9.7617,2045,
9.76368,2045,
9.7657,2039,
9.76828,2044,
9.77027,2045,
9.77226,2039,
9.77427,2039,
9.77628,2038,
9.77826,2042,
9.78029,2033,
9.78228,2037,
9.78465,2035,
9.78669,2043,
9.78868,2042,
9.7907,2044,
9.79269,2045,
9.79471,2039,
9.79669,2038,
9.79868,2042,
9.80069,2038,
9.80268,2045,
9.80468,2041,
9.80627,2037,
9.80827,2039,
9.81027,2041,
9.81229,2038,
9.81394,2030,
9.81569,2043,
9.81756,2042,
9.81926,2042,
9.82128,2039,
9.82327,2043,
9.82528,2043,
9.82657,2040,
9.82886,2041,
9.83068,2040,
9.83268,2031,
9.83468,2040,
9.8367,2040,
9.83869,2043,
9.84068,2039,
9.8427,2043,
9.84469,2040,
9.8467,2039,
9.84828,2037,
9.85026,2039,
9.85199,2035,
9.85426,2038,
9.85627,2041,
9.85827,2034,
9.86027,2038,
9.86229,2039,
9.86426,2039,
9.86628,2035,
9.86827,2038,
9.87027,2042,
9.87226,2042,
9.87429,2042,
9.87627,2045,
9.87867,2046,
9.88069,2040,
9.88268,2032,
9.88468,2046,
9.88629,2042,
9.8877,2042,
9.88971,2037,
9.89128,2038,
9.89327,2038,
9.89469,2038,
9.89668,2044,
9.89868,2040,
9.90069,2037,
9.90269,2048,
9.90469,2035,
9.90669,2037,
9.9087,2039,
9.91029,2067,
9.91228,2039,
9.91427,2039,
9.91627,2039,
9.91829,2040,
9.92027,2041,
9.9217,2038,
9.92328,2039,
9.92571,2039,
9.92694,2039,
9.929,2027,
9.93127,2037,
9.93326,2038,
9.93524,2038,
9.93728,2040,
9.93926,2038,
9.94114,2034,
9.94333,2046,
9.94493,2040,
9.94669,2041,
9.94869,2039,
9.9507,2040,
9.95228,2037,
9.95371,2046,
9.9557,2026,
9.9577,2041,
9.95958,2037,
9.961,2039,
9.96327,2026,
9.96526,2039,
9.967,2045,
9.96927,2039,
9.97126,2043,
9.97327,2038,
9.97527,2038,
9.97701,2041,
9.97871,2037,
9.98069,2032,
9.9827,2037,
9.98471,2034,
9.98671,2043,
9.98869,2038,
9.9907,2038,
9.99272,2039,
9.99429,2041,
9.99632,2045,
9.9987,2044,
10.0003,2039,
10.0023,2038,
10.0043,2039,
10.0063,2037,
10.0083,2043,
10.0103,2041,
10.0123,2044,
10.014,2041,
10.0157,2039,
10.0177,2041,
10.0198,2036,
10.0213,2037,
10.0233,2044,
10.0253,2038,
10.0273,2035,
10.029,2038,
10.0307,2042,
10.0327,2044,
10.0347,2037,
10.0362,2042,
10.0383,2038,
10.0403,2048,
10.0423,2046,
10.0444,2046,
10.0466,2045,
10.0487,2039,
10.0507,2037,
10.0529,2036,
10.0543,2037,
10.0567,2040,
10.0587,2043,
10.0607,2037,
10.0627,2038,
10.0647,2038,
10.0667,2039,
10.0687,2044,
10.0707,2044,
10.0727,2035,
10.0747,2039,
10.0767,2043,
10.0787,2039,
10.0806,2040,
10.0823,2038,
10.0843,2041,
10.0863,2039,
10.088,2037,
10.0903,2041,
10.092,2043,
10.0943,2045,
10.0958,2041,
10.0977,2038,
10.0997,2041,
10.1017,2034,
10.1033,2037,
10.1053,2040,
10.1073,2048,
10.1093,2038,
10.1111,2045,
10.1127,2038,
10.1147,2045,
10.1167,2047,
10.1187,2041,
10.1207,2034,
10.1223,2044,
10.1237,2037,
10.1257,2042,
10.1278,2041,
10.1297,2042,
10.1317,2036,
10.1333,2039,
10.1353,2041,
10.1373,2040,
10.1392,2043,
10.1413,2046,
10.1433,2043,
10.1447,2045,
10.1468,2039,
10.1487,2035,
10.1507,2031,
10.1527,2042,
10.1547,2046,
10.1567,2037,
10.1587,2040,
10.1607,2037,
10.1627,2043,
10.1647,2033,
10.1667,2037,
10.1687,2043,
10.1707,2054,
10.1727,2039,
10.1743,2040,
10.1763,2044,
10.1783,2035,
10.1803,2039,
10.1823,2039,
10.1843,2041,
10.1863,2054,
10.1877,2042,
10.1897,2041,
10.1913,2049,
10.1933,2037,
10.1949,2036,
10.1963,2043,
10.1983,2043,
10.2003,2041,
10.2023,2035,
10.2047,2037,
10.2067,2044,
10.2087,2038,
10.2107,2040,
10.2123,2039,
10.2143,2042,
10.2163,2042,
10.2183,2035,
10.2203,2044,
10.2223,2041,
10.2243,2038,
10.2263,2037,
10.2283,2037,
10.2303,2040,
10.2323,2046,
10.2343,2041,
10.236,2042,
10.2383,2038,
10.2403,2041,
10.2423,2039,
10.2443,2042,
10.2463,2043,
10.2483,2041,
10.2503,2042,
10.2527,2033,
10.2547,2040,
10.2567,2040,
10.2587,2042,
10.2607,2035,
10.2629,2038,
10.2643,2039,
10.2663,2040,
10.268,2038,
10.2697,2051,
10.2717,2040,
10.2737,2041,
10.2757,2038,
10.2777,2036,
10.2797,2040,
10.2817,2037,
10.284,2038,
10.2863,2039,
10.2883,2038,
10.2903,2045,
10.2923,2042,
10.2943,2038,
10.2963,2036,
10.2983,2045,
10.3003,2043,
10.302,2039,
10.3037,2042,
10.3057,2038,
10.3077,2037,
10.3097,2035,
10.3117,2038,
10.3137,2037,
10.3157,2040,
10.3177,2043,
10.3197,2054,
10.3217,2039,
10.3237,2038,
10.3257,2046,
10.3273,2038,
10.329,2039,
10.3314,2040,
10.3333,2045,
10.3353,2037,
10.3373,2044,
10.3389,2041,
10.3407,2044,
10.3422,2044,
10.3443,2043,
10.3463,2039,
10.3483,2033,
10.3503,2042,
10.3523,2037,
10.354,2043,
10.3557,2049,
10.3577,2039,
10.3593,2041,
10.3613,2043,
10.3633,2041,
10.3653,2040,
10.3673,2044,
10.3693,2039,
10.3713,2042,
10.3733,2039,
10.3753,2042,
10.3777,2039,
10.3797,2039,
10.3817,2040,
10.3837,2035,
10.3857,2038,
10.3877,2037,
10.3897,2038,
10.3919,2039,
10.3937,2039,
10.3957,2040,
10.3977,2041,
10.3997,2035,
10.4017,2044,
10.4037,2042,
10.4057,2050,
10.4078,2046,
10.4096,2040,
10.4113,2040,
10.4133,2036,
10.4157,2041,
10.4177,2037,
10.4197,2040,
10.4217,2035,
10.4237,2042,
10.4257,2040,
10.4277,2043,
10.4297,2041,
10.4313,2039,
10.4333,2043,
10.4353,2041,
10.4373,2042,
10.4403,2040,
10.4423,2039,
10.4443,2039,
10.4463,2035,
10.4483,2033,
10.4503,2042,
10.4523,2036,
10.4543,2044,
10.4557,2040,
10.4577,2039,
10.4597,2038,
10.4617,2051,
10.4637,2040,
10.4657,2043,
10.4677,2037,
10.4697,2040,
10.4717,2042,
10.4737,2036,
10.4757,2041,
10.4777,2046,
10.4797,2039,
10.4813,2036,
10.4833,2043,
10.4853,2042,
10.4873,2041,
10.4893,2043,
10.4913,2035,
10.4933,2036,
10.4953,2040,
10.4973,2044,
10.4993,2043,
10.5013,2026,
10.5033,2040,
10.5053,2033,
10.5073,2041,
10.5093,2039,
10.5113,2042,
10.5133,2043,
10.5153,2035,
10.5173,2036,
10.5187,2040,
10.5207,2029,
10.5227,2039,
10.5247,2039,
10.5267,2038,
10.5287,2045,
10.5307,2033,
10.5327,2036,
10.5347,2035,
10.536,2045,
10.5383,2038,
10.5403,2043,
10.5423,2038,
10.5443,2035,
10.5463,2036,
10.5479,2035,
10.5497,2044,
10.5517,2038,
10.5537,2040,
10.5555,2037,
10.5577,2038,
10.5597,2036,
10.5617,2041,
10.5636,2037,
10.5653,2039,
10.5673,2038,
10.5693,2038,
10.5713,2039,
10.5733,2039,
10.5753,2033,
10.5773,2044,
10.5793,2042,
10.5813,2041,
10.5833,2038,
10.5853,2033,
10.5873,2041,
10.5893,2041,
10.5913,2041,
10.5933,2032,
10.5953,2032,
10.5967,2040,
10.5984,2045,
10.6003,2040,
10.6024,2034,
10.6046,2039,
10.606,2039,
10.6088,2037,
10.6107,2042,
10.6126,2041,
10.6147,2039,
10.6167,2041,
10.6187,2042,
10.6207,2040,
10.6227,2036,
10.6247,2040,
10.6263,2037,
10.6277,2040,
10.6297,2035,
10.6317,2038,
10.6337,2038,
10.636,2034,
10.6377,2038,
10.6397,2034,
10.6417,2040,
10.6437,2043,
10.6457,2041,
10.6477,2043,
10.6497,2044,
10.6517,2038,
10.6543,2036,
10.6563,2041,
10.6583,2042,
10.6597,2041,
10.6617,2041,
10.6637,2039,
10.6657,2042,
10.6673,2041,
10.6693,2039,
10.671,2057,
10.6733,2039,
10.6757,2036,
10.6777,2038,
10.6797,2044,
10.6817,2040,
10.6837,2031,
10.6857,2037,
10.6873,2047,
10.6893,2032,
10.6913,2047,
10.6933,2041,
10.6953,2038,
10.6973,2041,
10.6993,2038,
10.7013,2044,
10.7033,2045,
10.7053,2048,
10.7067,2046,
10.7083,2045,
10.7103,2039,
10.7123,2042,
10.7143,2041,
10.7163,2038,
10.7183,2037,
10.7201,2038,
10.7223,2038,
10.7243,2037,
10.7263,2039,
10.7283,2037,
10.7303,2045,
10.7323,2029,
10.7343,2040,
10.7368,2041,
10.7387,2043,
10.7407,2035,
10.7427,2041,
10.7447,2038,
10.7467,2035,
10.7487,2036,
10.7507,2042,
10.7531,2037,
10.7553,2037,
10.7573,2039,
10.7593,2037,
10.761,2042,
10.7626,2035,
10.7647,2039,
10.7673,2037,
10.7694,2039,
10.7713,2041,
10.7733,2040,
10.7753,2044,
10.7773,2044,
10.7793,2042,
10.7813,2039,
10.7833,2042,
10.785,2037,
10.7867,2036,
10.7887,2039,
10.7907,2041,
10.7927,2042,
10.7947,2040,
10.7967,2033,
10.7987,2034,
10.8007,2034,
10.8027,2042,
10.8047,2042,
10.8067,2040,
10.8087,2038,
10.8107,2042,
10.8127,2040,
10.8147,2039,
10.8167,2037,
10.8187,2038,
10.8207,2044,
10.8226,2038,
10.8247,2037,
10.8267,2040,
10.8285,2036,
10.8307,2042,
10.8327,2041,
10.8347,2039,
10.8367,2038,
10.8387,2029,
10.8403,2038,
10.8423,2045,
10.8443,2030,
10.8457,2042,
10.8477,2046,
10.8497,2045,
10.8517,2031,
10.8537,2041,
10.8557,2038,
10.8577,2043,
10.8593,2040,
10.8614,2038,
10.8633,2038,
10.8647,2039,
10.8667,2039,
10.8687,2066,
10.8703,2040,
10.8723,2041,
10.8743,2041,
10.8767,2037,
10.8785,2039,
10.8807,2036,
10.8827,2037,
10.8847,2039,
10.8867,2041,
10.8887,2040,
10.8907,2037,
10.8927,2037,
10.8947,2041,
10.8967,2043,
10.8987,2040,
10.9003,2031,
10.9023,2041,
10.9043,2037,
10.9063,2022,
10.9083,2041,
10.9106,2042,
10.9127,2043,
10.9147,2040,
10.9167,2038,
10.9187,2041,
10.9207,2042,
10.9223,2044,
10.9243,2040,
10.9262,2040,
10.9283,2037,
10.9303,2028,
10.9323,2043,
10.934,2040,
10.9357,2042,
10.9377,2042,
10.9397,2037,
10.9416,2034,
10.9433,2043,
10.9453,2039,
10.9473,2042,
10.9493,2045,
10.9513,2040,
10.9531,2035,
10.9557,2046,
10.9577,2037,
10.9595,2047,
10.9613,2044,
10.9633,2042,
10.9653,2041,
10.9667,2033,
10.9688,2047,
10.9713,2037,
10.9733,2040,
10.9753,2037,
10.9773,2035,
10.9793,2036,
10.9813,2038,
10.9833,2043,
10.9847,2042,
10.9867,2050,
10.9887,2032,
10.9907,2039,
10.9927,2036,
10.9943,2047,
10.9963,2037,
10.9983,2038,
11.0003,2041,
11.002,2039,
11.0043,2039,
11.0063,2036,
11.0083,2039,
11.0103,2039,
11.0123,2036,
11.0143,2039,
11.0163,2040,
11.0183,2036,
11.0203,2044,
11.0223,2037,
11.0243,2039,
11.0263,2043,
11.0283,2039,
11.0303,2034,
11.0323,2039,
11.0347,2042,
11.0367,2037,
11.0387,2039,
11.0407,2043,
11.0427,2039,
11.0447,2034,
11.0467,2047,
11.0487,2040,
11.0508,2039,
11.0527,2040,
11.0547,2040,
11.0567,2058,
11.0587,2035,
11.0607,2041,
11.0627,2038,
11.0647,2040,
11.0667,2035,
11.0687,2040,
11.0707,2050,
11.0727,2039,
11.0747,2038,
11.0767,2041,
11.0787,2038,
11.0811,2043,
11.0833,2038,
11.085,2040,
11.0873,2039,
11.0887,2044,
11.0907,2039,
11.0928,2038,
11.0947,2036,
