time [s],filter_volt,
17.558,1.33354,
17.56,1.33442,
17.562,1.33227,
17.564,1.32924,
17.566,1.33237,
17.568,1.33479,
17.57,1.33434,
17.572,1.33565,
17.574,1.33677,
17.576,1.33346,
17.578,1.33452,
17.58,1.33607,
17.582,1.33513,
17.584,1.33638,
17.586,1.33833,
17.588,1.33166,
17.59,1.33216,
17.592,1.33417,
17.594,1.33598,
17.596,1.33506,
17.598,1.33558,
17.6,1.33354,
17.602,1.33188,
17.604,1.33523,
17.606,1.33661,
17.608,1.33597,
17.61,1.33702,
17.612,1.33692,
17.614,1.33464,
17.616,1.33613,
17.6181,1.33921,
17.62,1.33535,
17.622,1.33732,
17.624,1.33892,
17.6256,1.33525,
17.6276,1.33466,
17.629,1.33569,
17.631,1.33771,
17.633,1.33514,
17.6346,1.33552,
17.6366,1.3363,
17.6386,1.33083,
17.6406,1.33192,
17.6426,1.3351,
17.6446,1.33465,
17.6466,1.33514,
17.6483,1.33675,
17.65,1.33541,
17.652,1.33368,
17.654,1.33558,
17.656,1.33646,
17.658,1.3359,
17.66,1.33775,
17.662,1.33792,
17.664,1.3324,
17.666,1.33354,
17.668,1.33595,
17.67,1.336,
17.672,1.33574,
17.674,1.33611,
17.676,1.35401,
17.678,1.38458,
17.68,1.41292,
17.682,1.43319,
17.684,1.45138,
17.686,1.46628,
17.688,1.47972,
17.69,1.49254,
17.692,1.5002,
17.6943,1.50794,
17.696,1.51104,
17.698,1.51748,
17.7,1.51832,
17.702,1.51902,
17.7036,1.51821,
17.7056,1.51694,
17.7076,1.51469,
17.7096,1.51376,
17.7116,1.51407,
17.713,1.51155,
17.7146,1.51113,
17.7166,1.50762,
17.7186,1.50243,
17.7206,1.49868,
17.7226,1.49476,
17.7246,1.49115,
17.7266,1.48534,
17.7286,1.47864,
17.7306,1.47461,
17.7326,1.47194,
17.7346,1.46925,
17.7366,1.46637,
17.7386,1.46183,
17.7406,1.45578,
17.743,1.45121,
17.7446,1.44896,
17.7466,1.4475,
17.7486,1.44296,
17.7506,1.43537,
17.7526,1.42982,
17.7546,1.42611,
17.7566,1.42367,
17.758,1.42245,
17.76,1.41968,
17.762,1.41695,
17.764,1.41121,
17.766,1.40701,
17.768,1.40445,
17.77,1.40333,
17.772,1.40249,
17.7746,1.40074,
17.7766,1.39088,
17.7786,1.38763,
17.7806,1.3869,
17.7826,1.38477,
17.7846,1.38536,
17.7866,1.38447,
17.789,1.38178,
17.791,1.37642,
17.793,1.37232,
17.795,1.3705,
17.797,1.37034,
17.799,1.37024,
17.801,1.36954,
17.803,1.36368,
17.8047,1.35907,
17.807,1.35665,
17.809,1.35746,
17.811,1.35952,
17.813,1.36177,
17.815,1.36256,
17.817,1.36073,
17.8186,1.35992,
17.8206,1.35791,
17.8226,1.35803,
17.8246,1.35885,
17.8266,1.35948,
17.8286,1.35894,
17.8306,1.35372,
17.832,1.34984,
17.834,1.34859,
17.836,1.34939,
17.838,1.34869,
17.84,1.34978,
17.842,1.35101,
17.844,1.35076,
17.846,1.34678,
17.8479,1.34477,
17.8496,1.34535,
17.8516,1.34656,
17.853,1.34706,
17.855,1.34909,
17.857,1.34939,
17.859,1.34363,
17.861,1.34023,
17.863,1.3401,
17.865,1.34073,
17.867,1.34218,
17.869,1.3442,
17.871,1.34592,
17.873,1.34379,
17.875,1.33977,
17.877,1.33719,
17.879,1.33704,
17.881,1.33897,
17.8826,1.33974,
17.8846,1.34102,
17.8865,1.33873,
17.8886,1.3322,
17.8906,1.3307,
17.8926,1.33188,
17.8946,1.33469,
17.8966,1.33888,
17.8986,1.34157,
17.9006,1.34239,
17.9021,1.34179,
17.904,1.34004,
17.906,1.34006,
17.908,1.34155,
17.91,1.34351,
17.9119,1.34462,
17.914,1.34405,
17.9156,1.33991,
17.9176,1.33653,
17.9196,1.3365,
17.9216,1.3371,
17.9236,1.3381,
17.9256,1.33989,
17.9274,1.34046,
17.9296,1.33998,
17.9317,1.33715,
17.9336,1.33598,
17.9356,1.33583,
17.9376,1.33813,
17.9396,1.34069,
17.9416,1.34278,
17.9436,1.3395,
17.9456,1.33436,
17.9473,1.33455,
17.949,1.33519,
17.9516,1.33806,
17.9536,1.33921,
17.9556,1.3416,
17.9576,1.34207,
17.9596,1.33899,
17.9616,1.33502,
17.9636,1.33331,
17.9656,1.33492,
17.968,1.33701,
17.97,1.33824,
17.9716,1.33723,
17.9736,1.33046,
17.9756,1.328,
17.9776,1.32893,
17.9796,1.33173,
17.9813,1.33535,
17.9836,1.33844,
17.9856,1.3403,
17.9876,1.33946,
17.9896,1.33868,
17.9916,1.33923,
17.9936,1.34186,
17.9956,1.34371,
17.9976,1.34506,
17.9996,1.3438,
18.0016,1.33812,
18.0036,1.33597,
18.0056,1.33621,
18.0076,1.33717,
18.0096,1.33845,
18.0116,1.3405,
18.0136,1.3416,
18.015,1.34108,
18.017,1.33748,
18.0186,1.33708,
18.0206,1.33654,
18.0226,1.3387,
18.0246,1.34137,
18.0266,1.34342,
18.0286,1.34096,
18.0306,1.33501,
18.0326,1.33442,
18.0346,1.33481,
18.0366,1.33687,
18.039,1.33917,
18.041,1.34114,
18.043,1.34128,
18.045,1.33684,
18.047,1.33449,
18.049,1.33246,
18.051,1.33434,
18.0529,1.33689,
18.055,1.33716,
18.057,1.3358,
18.059,1.32937,
18.061,1.32747,
18.063,1.3284,
18.065,1.33276,
18.0666,1.33405,
18.0684,1.33862,
18.0706,1.33937,
18.0726,1.33851,
18.0746,1.33757,
18.0766,1.33756,
18.0786,1.33922,
18.0806,1.34111,
18.0826,1.34269,
18.0846,1.34438,
18.0866,1.33749,
18.0886,1.33427,
18.0906,1.33427,
18.0926,1.33466,
18.0946,1.33566,
18.0967,1.33772,
18.0986,1.33944,
18.1006,1.33916,
18.1026,1.33584,
18.105,1.33455,
18.107,1.33624,
18.109,1.33895,
18.111,1.34153,
18.113,1.34227,
18.115,1.33725,
18.117,1.33388,
18.119,1.33399,
18.121,1.33488,
18.123,1.33711,
18.125,1.33951,
18.127,1.34139,
18.1286,1.34111,
18.1306,1.33684,
18.1326,1.33426,
18.1346,1.33297,
18.1366,1.33435,
18.139,1.33787,
18.141,1.33815,
18.143,1.33513,
18.145,1.32913,
18.147,1.32942,
18.149,1.33144,
18.151,1.33365,
18.1526,1.33696,
18.1546,1.33844,
18.1566,1.33998,
18.1586,1.3388,
18.1606,1.33821,
18.1626,1.33873,
18.1646,1.3404,
18.1666,1.34234,
18.169,1.34492,
18.171,1.34066,
18.173,1.33588,
18.175,1.33495,
18.177,1.33549,
18.179,1.33746,
18.181,1.33941,
18.183,1.34155,
18.185,1.34147,
18.1866,1.33828,
18.1886,1.3356,
18.1906,1.33539,
18.1926,1.33715,
18.1946,1.33982,
18.1966,1.34253,
18.1986,1.3433,
18.2006,1.33751,
18.2026,1.33536,
18.2046,1.33574,
18.2066,1.33706,
18.2086,1.33889,
18.21,1.34192,
18.212,1.3439,
18.214,1.34225,
18.216,1.33795,
18.218,1.33552,
18.22,1.33556,
18.222,1.33732,
18.224,1.33893,
18.2255,1.3398,
18.2276,1.33775,
18.2296,1.33115,
18.231,1.33007,
18.233,1.33064,
18.235,1.33322,
18.237,1.33679,
18.239,1.33986,
18.241,1.34167,
18.243,1.34118,
18.2446,1.34036,
18.2466,1.33911,
18.2486,1.34029,
18.2506,1.34201,
18.2526,1.34364,
18.255,1.3447,
18.257,1.33878,
18.259,1.33655,
18.261,1.33673,
18.263,1.33754,
18.265,1.33927,
18.267,1.3412,
18.269,1.34217,
18.271,1.3407,
18.273,1.33793,
18.2746,1.33599,
18.2766,1.33644,
18.2786,1.33886,
18.2806,1.34125,
18.2826,1.3433,
18.284,1.3424,
18.286,1.33663,
18.288,1.33617,
18.29,1.33666,
18.292,1.33823,
18.294,1.34066,
18.296,1.34223,
18.298,1.34331,
18.3,1.33897,
18.302,1.33612,
18.304,1.33401,
18.306,1.33516,
18.308,1.33682,
18.31,1.33852,
18.3116,1.3377,
18.3136,1.33384,
18.3156,1.329,
18.3176,1.32809,
18.3193,1.33005,
18.3216,1.33481,
18.3236,1.33687,
18.3256,1.33953,
18.3276,1.33938,
18.3296,1.33807,
18.3316,1.33787,
18.3336,1.33985,
18.3359,1.3434,
18.338,1.34498,
18.34,1.34485,
18.342,1.33897,
18.344,1.3362,
18.346,1.3363,
18.348,1.33693,
18.35,1.33825,
18.3527,1.33965,
18.3546,1.34107,
18.3566,1.33922,
18.3586,1.33651,
18.3606,1.33571,
18.3626,1.33728,
18.3646,1.34111,
18.3666,1.3422,
18.369,1.34231,
18.371,1.33641,
18.3726,1.33442,
18.3742,1.33459,
18.376,1.3363,
18.378,1.33801,
18.38,1.34036,
18.382,1.34233,
18.384,1.34119,
18.386,1.33716,
18.388,1.33469,
18.39,1.33413,
18.392,1.33618,
18.394,1.33758,
18.396,1.33887,
18.3979,1.33628,
18.4,1.33016,
18.402,1.32935,
18.4036,1.32913,
18.4056,1.33177,
18.4076,1.33565,
18.4096,1.33839,
18.4116,1.34036,
18.4136,1.33913,
18.415,1.33874,
18.417,1.33881,
18.419,1.34024,
18.421,1.34229,
18.423,1.34381,
18.425,1.34422,
18.427,1.33899,
18.429,1.33589,
18.4308,1.33567,
18.432,1.33597,
18.434,1.33678,
18.436,1.33846,
18.438,1.34052,
18.44,1.34103,
18.442,1.33786,
18.444,1.33586,
18.446,1.33584,
18.448,1.33779,
18.45,1.34066,
18.4516,1.34189,
18.4536,1.34262,
18.4556,1.33763,
18.4576,1.33389,
18.459,1.33495,
18.461,1.33595,
18.463,1.33765,
18.4646,1.33885,
18.4666,1.34172,
18.4682,1.34169,
18.47,1.33905,
18.472,1.33599,
18.474,1.33375,
18.476,1.33386,
18.4776,1.33442,
18.4796,1.3368,
18.4816,1.33816,
18.4836,1.33476,
18.486,1.3278,
18.488,1.32879,
18.49,1.33141,
18.492,1.33485,
18.494,1.33822,
18.496,1.34033,
18.498,1.34021,
18.5,1.33894,
18.5021,1.33869,
18.5039,1.34016,
18.506,1.34215,
18.508,1.34379,
18.51,1.3447,
18.512,1.33948,
18.5139,1.3361,
18.516,1.33591,
18.518,1.33646,
18.52,1.33786,
18.522,1.33985,
18.524,1.34127,
18.526,1.34075,
18.528,1.33759,
18.53,1.33611,
18.532,1.33686,
18.534,1.33936,
18.5361,1.3422,
18.538,1.34384,
18.54,1.34038,
18.542,1.33557,
18.544,1.33564,
18.546,1.33648,
18.5476,1.33708,
18.5496,1.33994,
18.5516,1.36874,
18.553,1.39493,
18.555,1.42924,
18.557,1.45592,
18.559,1.474,
18.561,1.492,
18.563,1.50556,
18.5646,1.51285,
18.5666,1.51791,
18.5683,1.52704,
18.5706,1.53512,
18.572,1.54043,
18.574,1.54748,
18.576,1.55347,
18.578,1.55815,
18.58,1.56071,
18.5816,1.56083,
18.5836,1.55947,
18.586,1.55519,
18.588,1.5496,
18.59,1.54302,
18.592,1.53608,
18.594,1.5298,
18.596,1.52354,
18.598,1.51742,
18.6,1.51102,
18.6023,1.5027,
18.6046,1.49676,
18.6066,1.492,
18.6086,1.48803,
18.6106,1.48402,
18.6126,1.48033,
18.6146,1.47711,
18.6166,1.47457,
18.6186,1.47253,
18.6206,1.47085,
18.6226,1.4707,
18.6246,1.47064,
18.6266,1.471,
18.6286,1.47161,
18.6306,1.47249,
18.6326,1.47388,
18.635,1.47629,
18.637,1.47779,
18.639,1.47939,
18.641,1.48101,
18.643,1.48257,
18.645,1.48384,
18.647,1.48458,
18.649,1.48523,
18.651,1.48537,
18.6526,1.48508,
18.6546,1.48448,
18.6566,1.48373,
18.6586,1.48298,
18.6606,1.48172,
18.6626,1.48077,
18.6643,1.47975,
18.6666,1.47879,
18.6686,1.47808,
18.6706,1.4774,
18.6726,1.47689,
18.6746,1.4764,
18.6766,1.47609,
18.6786,1.47584,
18.6806,1.47565,
18.6826,1.47544,
18.685,1.47529,
18.687,1.47521,
18.689,1.47519,
18.6906,1.47506,
18.6926,1.475,
18.6946,1.47517,
18.6966,1.47508,
18.698,1.47504,
18.7,1.47503,
18.7026,1.4749,
18.705,1.47468,
18.707,1.47461,
18.709,1.47463,
18.711,1.47448,
18.713,1.47441,
18.7145,1.47438,
18.7166,1.4744,
18.7187,1.47446,
18.7206,1.47446,
18.7226,1.47432,
18.7246,1.47423,
18.7266,1.47409,
18.7286,1.47384,
18.7306,1.47401,
18.7326,1.47386,
18.7346,1.47392,
18.7366,1.47395,
18.7386,1.47407,
18.7406,1.47415,
18.7426,1.4742,
18.7446,1.47434,
18.7466,1.47433,
18.7486,1.47428,
18.7506,1.4743,
18.7526,1.47441,
18.7546,1.47464,
18.7566,1.47469,
18.7586,1.47456,
18.76,1.47444,
18.762,1.47439,
18.764,1.47434,
18.766,1.47426,
18.7676,1.47426,
18.7696,1.47424,
18.772,1.4745,
18.774,1.47454,
18.776,1.4746,
18.778,1.47443,
18.78,1.47452,
18.7818,1.47441,
18.784,1.47425,
18.786,1.47429,
18.788,1.4741,
18.7896,1.47436,
18.7916,1.4743,
18.7936,1.4743,
18.795,1.47429,
18.797,1.47432,
18.799,1.47439,
18.801,1.47419,
18.803,1.47419,
18.8051,1.47426,
18.807,1.47425,
18.809,1.47439,
18.811,1.47445,
18.813,1.47453,
18.815,1.47459,
18.817,1.47466,
18.819,1.47472,
18.821,1.47473,
18.823,1.4747,
18.825,1.47484,
18.827,1.47478,
18.829,1.47468,
18.8306,1.47464,
18.832,1.47466,
18.834,1.47465,
18.8366,1.47468,
18.8386,1.4746,
18.8406,1.4746,
18.8426,1.47466,
18.8446,1.4747,
18.8466,1.47457,
18.8486,1.47488,
18.8506,1.47485,
18.8523,1.47475,
18.8546,1.47471,
18.8566,1.47477,
18.8586,1.47488,
18.8606,1.47468,
18.8626,1.47449,
18.8646,1.47449,
18.8666,1.47447,
18.8686,1.47436,
18.8706,1.47441,
18.8726,1.47438,
18.8746,1.47441,
18.8766,1.47437,
18.8786,1.47428,
18.8806,1.4742,
18.8826,1.47436,
18.885,1.47458,
18.887,1.4745,
18.889,1.47453,
18.891,1.4744,
18.893,1.47434,
18.895,1.47441,
18.897,1.47427,
18.899,1.47418,
18.9009,1.47401,
18.9026,1.47392,
18.905,1.47395,
18.9066,1.47396,
18.908,1.47399,
18.91,1.47405,
18.912,1.47394,
18.914,1.4739,
18.916,1.47384,
18.918,1.47385,
18.92,1.47378,
18.922,1.47386,
18.924,1.47394,
18.926,1.474,
18.9276,1.47404,
18.9296,1.47417,
18.9319,1.474,
18.934,1.47405,
18.936,1.47403,
18.938,1.47407,
18.9396,1.47402,
18.9416,1.47422,
18.944,1.47451,
18.946,1.47493,
18.948,1.47497,
18.95,1.47501,
18.952,1.47483,
18.954,1.47473,
18.956,1.47482,
18.958,1.47479,
18.96,1.47476,
18.9616,1.47468,
18.9636,1.47461,
18.9656,1.47454,
18.9676,1.47459,
18.9696,1.47462,
18.9716,1.47456,
18.9736,1.47462,
18.9756,1.4746,
18.9776,1.47468,
18.9796,1.47464,
18.9816,1.47462,
18.9836,1.47461,
18.9856,1.47459,
18.9876,1.47438,
18.9896,1.47443,
18.9916,1.47367,
18.9936,1.47364,
18.9952,1.47371,
18.997,1.47372,
18.999,1.47371,
19.001,1.47374,
19.003,1.4737,
19.005,1.47372,
19.007,1.4739,
19.009,1.47405,
19.011,1.47415,
19.013,1.47422,
19.015,1.4742,
19.017,1.47416,
19.019,1.47417,
19.021,1.47411,
19.023,1.47422,
19.025,1.47427,
19.027,1.47426,
19.029,1.47417,
19.031,1.47415,
19.0329,1.4742,
19.035,1.47415,
19.0377,1.47417,
19.0396,1.4743,
19.0416,1.47429,
19.0436,1.47414,
19.0456,1.47414,
19.0476,1.47423,
19.049,1.47424,
19.051,1.47468,
19.0526,1.47463,
19.0546,1.47454,
19.0566,1.47454,
19.0586,1.47439,
19.0606,1.47431,
19.0626,1.47435,
19.0643,1.47432,
19.0666,1.47428,
19.0689,1.47425,
19.071,1.47421,
19.0726,1.47414,
19.0746,1.47417,
19.0766,1.47419,
19.0786,1.47421,
19.08,1.47415,
19.0816,1.47411,
19.0836,1.47432,
19.086,1.47433,
19.088,1.47437,
19.09,1.47445,
19.092,1.47435,
19.094,1.47446,
19.096,1.47438,
19.0981,1.47428,
19.0999,1.47428,
19.1016,1.47427,
19.1036,1.47438,
19.1056,1.47441,
19.1076,1.47441,
19.1096,1.47437,
19.1116,1.47427,
19.1136,1.47423,
19.1156,1.47435,
19.1176,1.47419,
19.1196,1.47404,
19.1216,1.47407,
19.1236,1.47413,
19.1256,1.47405,
19.1276,1.47398,
19.1296,1.47407,
19.1313,1.47403,
19.1336,1.47417,
19.1356,1.47455,
19.1376,1.47448,
19.1396,1.47447,
19.1416,1.47451,
19.1436,1.47444,
19.1456,1.47444,
19.1476,1.47462,
19.1496,1.47444,
19.1516,1.47437,
19.1536,1.47435,
19.1556,1.47429,
19.1576,1.47424,
19.1596,1.47418,
19.1616,1.4742,
19.1636,1.47421,
19.166,1.47426,
19.168,1.47428,
19.17,1.47428,
19.172,1.47418,
19.174,1.47412,
19.176,1.47411,
19.178,1.4742,
19.18,1.47414,
19.182,1.47391,
19.184,1.47407,
19.186,1.4741,
19.188,1.47413,
19.19,1.47425,
19.192,1.47428,
19.194,1.47419,
19.1956,1.47419,
19.1976,1.47417,
19.199,1.47426,
19.201,1.47438,
19.203,1.47454,
19.205,1.47465,
19.2066,1.47469,
19.2091,1.47462,
19.211,1.4746,
19.213,1.47471,
19.215,1.47452,
19.217,1.47469,
19.219,1.47474,
19.221,1.47477,
19.223,1.47475,
19.225,1.47473,
19.227,1.47478,
19.2296,1.47471,
19.2315,1.47458,
19.2336,1.47447,
19.2353,1.47445,
19.237,1.4743,
19.239,1.47433,
19.241,1.47442,
19.2426,1.47436,
19.2446,1.47443,
19.2466,1.47446,
19.2486,1.47449,
19.2506,1.47463,
19.2526,1.47462,
19.2546,1.47488,
19.257,1.47488,
19.259,1.47483,
19.261,1.47458,
19.263,1.47457,
19.265,1.47513,
19.2666,1.47511,
19.2686,1.47511,
19.271,1.475,
19.273,1.47497,
19.275,1.47505,
19.277,1.47501,
19.279,1.47496,
19.2808,1.47486,
19.283,1.47466,
19.285,1.47466,
19.287,1.47466,
19.289,1.47478,
19.291,1.47485,
19.2926,1.4749,
19.2946,1.47486,
19.2966,1.47486,
19.2982,1.47485,
19.3,1.4747,
19.3024,1.47486,
19.3046,1.47481,
19.3066,1.47484,
19.3086,1.47482,
19.3106,1.47474,
19.3126,1.47458,
19.3143,1.47463,
19.3166,1.47472,
19.319,1.47462,
19.321,1.47456,
19.323,1.47456,
19.325,1.47457,
19.327,1.47453,
19.329,1.47454,
19.331,1.47436,
19.333,1.47423,
19.335,1.47434,
19.337,1.47429,
19.339,1.4743,
19.341,1.47429,
19.343,1.47442,
19.345,1.47443,
19.347,1.47426,
19.349,1.47423,
19.351,1.47427,
19.353,1.47431,
19.355,1.47435,
19.357,1.47439,
19.359,1.47481,
19.361,1.47488,
19.363,1.47471,
19.3651,1.47467,
19.367,1.47476,
19.3686,1.47472,
19.3706,1.47469,
19.3726,1.47464,
19.3746,1.47474,
19.376,1.47471,
19.378,1.47485,
19.3796,1.4749,
19.3816,1.47482,
19.3836,1.47499,
19.3856,1.47494,
19.3876,1.47478,
19.3896,1.47471,
19.3916,1.47455,
19.3936,1.47452,
19.3956,1.47457,
19.3976,1.4746,
19.3996,1.47459,
19.401,1.47444,
19.403,1.47433,
19.405,1.47422,
19.4068,1.47432,
19.409,1.47434,
19.411,1.47418,
19.4129,1.47411,
19.415,1.47403,
19.417,1.4741,
19.419,1.47355,
19.421,1.47362,
19.423,1.47373,
19.425,1.48239,
19.427,1.50931,
19.429,1.53447,
19.431,1.55572,
19.433,1.57375,
19.435,1.59096,
19.437,1.60737,
19.4386,1.62168,
19.4406,1.63661,
19.4431,1.65464,
19.445,1.66724,
19.447,1.67759,
19.449,1.68698,
19.4512,1.69656,
19.453,1.70565,
19.455,1.71571,
19.457,1.72657,
19.459,1.73595,
19.4613,1.74778,
19.463,1.75716,
19.465,1.76849,
19.467,1.78063,
19.469,1.79094,
19.471,1.801,
19.4726,1.80838,
19.4749,1.81744,
19.477,1.82316,
19.479,1.82969,
19.481,1.83648,
19.483,1.84397,
19.485,1.85148,
19.487,1.85785,
19.489,1.86409,
19.491,1.86392,
19.493,1.8599,
19.495,1.85321,
19.497,1.84213,
19.499,1.8276,
19.501,1.81352,
19.503,1.80054,
19.505,1.78969,
19.5073,1.77683,
19.509,1.7721,
19.511,1.76869,
19.513,1.7659,
19.5148,1.76047,
19.517,1.75368,
19.519,1.74553,
19.521,1.73627,
19.523,1.72659,
19.525,1.71908,
19.527,1.71166,
19.529,1.70716,
19.5306,1.70525,
19.5326,1.70784,
19.5346,1.70815,
19.5366,1.70592,
19.5386,1.70096,
19.5406,1.69561,
19.5426,1.69075,
19.5446,1.68597,
19.5466,1.68153,
19.5486,1.68027,
19.5506,1.68111,
19.5526,1.6821,
19.555,1.67954,
19.557,1.67584,
19.559,1.6707,
19.5611,1.66544,
19.563,1.66102,
19.565,1.6577,
19.567,1.65882,
19.569,1.66041,
19.571,1.65789,
19.573,1.65373,
19.575,1.64966,
19.577,1.6456,
19.579,1.64143,
19.581,1.64009,
19.5826,1.64405,
19.585,1.65102,
19.587,1.65171,
19.589,1.64951,
19.591,1.64582,
19.593,1.6418,
19.595,1.63861,
19.597,1.6362,
19.5986,1.63676,
19.6006,1.63804,
19.6026,1.63901,
19.605,1.63731,
19.607,1.63352,
19.609,1.63059,
19.611,1.62768,
19.613,1.62521,
19.615,1.62708,
19.617,1.62943,
19.619,1.62849,
19.621,1.62632,
19.623,1.62328,
19.625,1.62038,
19.627,1.61787,
19.629,1.61708,
19.631,1.61962,
19.6336,1.62339,
19.636,1.62221,
19.638,1.62147,
19.6396,1.61929,
19.6416,1.61872,
19.6436,1.61727,
19.6456,1.61814,
19.6476,1.62322,
19.6496,1.62655,
19.6521,1.62583,
19.654,1.62398,
19.656,1.62137,
19.658,1.61898,
19.6596,1.61795,
19.6616,1.61859,
19.6636,1.62184,
19.6656,1.62114,
19.6676,1.61862,
19.6696,1.61635,
19.6716,1.61409,
19.6736,1.61191,
19.6756,1.6125,
19.6776,1.61911,
19.6796,1.62387,
19.682,1.62559,
19.6836,1.62389,
19.686,1.62067,
19.688,1.61824,
19.69,1.6166,
19.692,1.61754,
19.694,1.61964,
19.696,1.62069,
19.698,1.61986,
19.7,1.61686,
19.702,1.61299,
19.704,1.61262,
19.706,1.61112,
19.708,1.61427,
19.71,1.61637,
19.712,1.61577,
19.7141,1.61417,
19.716,1.61174,
19.718,1.60952,
19.72,1.60775,
19.722,1.60863,
19.724,1.61197,
19.726,1.61425,
19.728,1.61354,
19.73,1.61321,
19.732,1.61143,
19.734,1.6115,
19.736,1.61047,
19.738,1.61263,
19.74,1.61916,
19.742,1.62087,
19.744,1.62052,
19.746,1.61887,
19.748,1.61511,
19.75,1.61323,
19.752,1.61206,
19.754,1.61465,
19.756,1.61784,
19.758,1.61707,
19.76,1.61455,
19.762,1.61261,
19.7641,1.61032,
19.7659,1.60837,
19.768,1.61059,
19.77,1.61738,
19.7716,1.61972,
19.7736,1.62146,
19.7756,1.61981,
19.7775,1.6173,
19.779,1.61556,
19.7808,1.61385,
19.783,1.61377,
19.785,1.61609,
19.787,1.61792,
19.789,1.61786,
19.791,1.61534,
19.793,1.61283,
19.795,1.61096,
19.797,1.60893,
19.799,1.60962,
19.801,1.61322,
19.803,1.61324,
19.805,1.61188,
19.807,1.60984,
19.809,1.60775,
19.811,1.60599,
19.813,1.60592,
19.815,1.6087,
19.817,1.61239,
19.8191,1.61221,
19.821,1.61201,
19.823,1.61114,
19.825,1.60995,
19.827,1.60896,
19.829,1.61024,
19.831,1.61592,
19.833,1.61972,
19.835,1.61983,
19.837,1.61854,
19.839,1.6163,
19.841,1.61407,
19.843,1.61272,
19.845,1.61421,
19.847,1.61748,
19.8489,1.61569,
19.8509,1.61446,
19.8526,1.61291,
19.8546,1.61096,
19.8566,1.60851,
19.8586,1.60879,
19.8606,1.61527,
19.8626,1.62058,
19.8643,1.62199,
19.866,1.6201,
19.868,1.61911,
19.87,1.6155,
19.872,1.6146,
19.874,1.61361,
19.8756,1.61506,
19.8776,1.61754,
19.8796,1.61797,
19.8813,1.6165,
19.8836,1.61352,
19.8856,1.61125,
19.8876,1.6089,
19.8893,1.60878,
19.8916,1.61237,
19.8936,1.61369,
19.8956,1.61267,
19.8973,1.61098,
19.8996,1.60878,
19.9021,1.60603,
19.904,1.60457,
19.906,1.60802,
19.908,1.61092,
19.91,1.61158,
19.912,1.61049,
19.914,1.60966,
19.9155,1.60994,
19.9176,1.60863,
19.9196,1.60861,
19.9216,1.6135,
19.9236,1.61933,
19.9256,1.61997,
19.9276,1.61898,
19.9296,1.61683,
19.9326,1.61168,
19.9346,1.6115,
19.9371,1.61393,
19.939,1.61521,
19.941,1.61371,
19.943,1.61141,
19.945,1.60957,
19.947,1.60709,
19.949,1.60644,
19.951,1.61175,
19.953,1.61785,
19.955,1.61964,
19.9569,1.61855,
19.9589,1.61619,
19.961,1.61341,
19.9626,1.61223,
19.9646,1.61226,
19.967,1.61354,
19.969,1.61584,
19.9706,1.61686,
19.9717,1.61619,
19.9736,1.61276,
19.9757,1.61149,
19.9781,1.60903,
19.98,1.60686,
19.982,1.6103,
19.984,1.61167,
19.986,1.6108,
19.988,1.60901,
19.99,1.60672,
19.992,1.60486,
19.994,1.60383,
19.996,1.60573,
19.998,1.60961,
20,1.61117,
20.002,1.61065,
20.004,1.60943,
20.006,1.60848,
20.008,1.60742,
20.01,1.60679,
20.0116,1.60973,
20.0136,1.61616,
20.0156,1.61908,
20.017,1.6179,
20.019,1.61643,
20.021,1.61407,
20.023,1.61204,
20.025,1.61061,
20.027,1.61237,
20.0286,1.61473,
20.0306,1.61533,
20.0325,1.61204,
20.0346,1.61106,
20.0366,1.60922,
20.0386,1.60702,
20.0406,1.60761,
20.0426,1.61434,
20.044,1.61764,
20.046,1.61943,
20.048,1.61791,
20.05,1.61577,
20.052,1.61385,
20.0543,1.61301,
20.056,1.61241,
20.058,1.61437,
20.0596,1.61681,
20.0616,1.61722,
20.0636,1.61545,
20.0656,1.61272,
20.0676,1.61063,
20.0696,1.60848,
20.0713,1.60914,
20.073,1.61097,
20.0746,1.61316,
20.0766,1.61266,
20.0786,1.61113,
20.0806,1.60906,
20.082,1.60639,
20.084,1.60477,
20.086,1.60524,
20.088,1.60917,
20.09,1.61145,
20.092,1.61162,
20.094,1.6101,
20.096,1.60942,
20.0979,1.60828,
20.1,1.60746,
20.1021,1.60982,
20.104,1.61628,
20.106,1.61815,
20.108,1.61765,
20.11,1.61598,
20.112,1.61369,
20.1141,1.61176,
20.116,1.61056,
20.118,1.61327,
20.12,1.61543,
20.122,1.6139,
20.124,1.61135,
20.126,1.60944,
20.128,1.60725,
20.13,1.60607,
20.1316,1.61077,
20.1336,1.61594,
20.1361,1.61987,
20.138,1.61922,
20.14,1.61708,
20.142,1.615,
20.144,1.61329,
20.146,1.61252,
20.1478,1.61481,
20.1496,1.61669,
20.1519,1.61673,
20.1536,1.61637,
20.1556,1.61362,
20.1576,1.6112,
20.1596,1.60912,
20.1616,1.60877,
20.1636,1.61179,
20.1656,1.61336,
20.168,1.61095,
20.17,1.60892,
20.172,1.60681,
20.174,1.60526,
20.176,1.60441,
20.178,1.60775,
20.18,1.6107,
20.1816,1.61294,
20.1836,1.61117,
20.186,1.60981,
20.188,1.60842,
20.19,1.6079,
20.192,1.60917,
20.194,1.61515,
20.196,1.61881,
20.1979,1.61887,
20.2001,1.61748,
20.202,1.61503,
20.2036,1.61354,
20.2056,1.61196,
20.2076,1.61235,
