time [s],filter_volt,voltage,
31.0765,1.59754,1.42512,
31.0782,1.59728,1.44767,
31.0802,1.5976,1.45422,
31.0818,1.5976,1.45713,
31.0838,1.59725,1.7292,
31.0858,1.59921,1.82887,
31.0878,1.59845,1.46004,
31.0898,1.60083,1.51314,
31.0918,1.60221,1.79831,
31.0938,1.60016,1.41493,
31.0958,1.60167,1.84996,
31.0978,1.60101,1.74375,
31.0998,1.59961,1.73211,
31.1018,1.59978,1.7372,
31.1032,1.60122,1.74157,
31.1052,1.60053,1.44258,
31.1072,1.60025,1.43167,
31.1092,1.60273,1.48914,
31.1112,1.60231,1.45204,
31.1132,1.6027,1.43385,
31.1152,1.60355,1.47168,
31.1168,1.60304,1.77285,
31.1188,1.60108,1.73866,
31.1208,1.60282,1.71538,
31.1228,1.60318,1.79031,
31.1248,1.6011,1.71902,
31.1266,1.60133,1.7372,
31.1282,1.60413,1.47604,
31.1302,1.6037,1.59535,
31.1317,1.60432,1.49059,
31.1338,1.60294,1.75757,
31.1358,1.60206,1.7132,
31.1378,1.60333,1.81286,
31.1398,1.6041,1.74375,
31.1418,1.60458,1.66155,
31.1438,1.60424,1.78667,
31.1458,1.6064,1.77067,
31.1478,1.60482,1.7001,
31.1498,1.60278,1.71756,
31.1518,1.60187,1.76121,
31.1538,1.60045,1.71029,
31.1558,1.59931,1.72775,
31.1578,1.59986,1.73138,
31.1598,1.60232,1.75539,
31.1618,1.60105,1.70592,
31.1638,1.60344,1.75757,
31.1658,1.60574,1.81213,
31.1678,1.60426,1.73357,
31.1698,1.60657,1.74739,
31.1718,1.60555,1.78813,
31.1738,1.60177,1.7423,
31.1758,1.60107,1.69865,
31.1778,1.60209,1.80195,
31.1798,1.60141,1.73575,
31.1815,1.6033,1.74812,
31.1838,1.60358,1.81795,
31.1858,1.60134,1.72556,
31.1878,1.60144,1.75103,
31.1898,1.60298,1.82305,
31.1918,1.60204,1.74448,
31.1938,1.60349,1.74957,
31.1958,1.603,1.73939,
31.1978,1.60196,1.73284,
31.1998,1.60156,1.73648,
31.2018,1.60284,1.74812,
31.2038,1.60078,1.69719,
31.2058,1.60123,1.75175,
31.2078,1.60132,1.72047,
31.2099,1.60069,1.73284,
31.2118,1.6028,1.8085,
31.2138,1.60258,1.75175,
31.2158,1.60319,1.71756,
31.2178,1.60508,1.8696,
31.2198,1.60415,1.75976,
31.2218,1.60251,1.69283,
31.2238,1.60274,1.78885,
31.2262,1.60296,1.43239,
31.2282,1.601,1.43021,
31.2302,1.60106,1.49205,
31.2322,1.60382,1.46004,
31.2342,1.60315,1.42439,
31.2358,1.60183,1.79176,
31.5108,1.60215,1.7001,
31.5128,1.60417,1.76121,
31.5148,1.60533,1.74812,
31.5168,1.60346,1.72847,
31.5188,1.60566,1.83905,
31.5208,1.60569,1.75903,
31.5228,1.60451,1.73866,
31.5248,1.60583,1.71538,
31.5268,1.60623,1.80049,
31.5288,1.60393,1.72265,
31.5308,1.60368,1.72993,
31.5322,1.60508,1.43676,
31.5342,1.6031,1.69283,
31.5362,1.60443,1.48841,
31.5382,1.60502,1.49496,
31.5402,1.60406,1.71902,
31.5422,1.60795,1.95035,
31.5442,1.60973,1.7503,
31.5462,1.60926,1.74084,
31.5482,1.61041,1.8165,
31.5502,1.61044,1.76194,
31.5528,1.60708,1.70374,
31.5548,1.60607,1.73502,
31.5568,1.60431,1.7132,
31.5588,1.60318,1.73284,
31.5608,1.6025,1.73793,
31.5628,1.60433,1.81359,
31.5648,1.60267,1.7292,
31.5668,1.60486,1.76849,
31.5689,1.60665,1.73284,
31.5702,1.60703,1.46295,
31.5722,1.60649,1.77794,
31.5742,1.6063,1.80049,
31.5762,1.60472,1.70592,
31.5782,1.60376,1.43603,
31.5802,1.60357,1.73939,
31.5822,1.60363,1.47095,
31.5842,1.60208,1.69719,
31.5861,1.60341,1.47095,
31.5882,1.60421,1.73429,
31.5902,1.60267,1.73138,
31.5922,1.60424,1.76194,
31.5942,1.60462,1.75248,
31.5962,1.60433,1.7372,
31.5982,1.60621,1.72338,
31.6,1.60644,1.80631,
31.6023,1.60328,1.44767,
31.6042,1.60397,1.73066,
31.6062,1.60428,1.78085,
31.6082,1.60151,1.67028,
31.6102,1.60233,1.74375,
31.6122,1.60233,1.7954,
31.6142,1.60171,1.75539,
31.6158,1.60166,1.73793,
31.6178,1.60587,1.74884,
31.6199,1.60203,1.47968,
31.6218,1.60464,1.83105,
31.6238,1.60468,1.75903,
31.6258,1.60308,1.69428,
31.6278,1.60496,1.79176,
31.6298,1.60365,1.72993,
31.6318,1.60164,1.70083,
31.6338,1.60146,1.77067,
31.6358,1.60208,1.75321,
31.6378,1.60277,1.71756,
31.6398,1.6029,1.77722,
31.6418,1.6047,1.77867,
31.6438,1.60437,1.67901,
31.6458,1.60438,1.80777,
31.6478,1.60445,1.76776,
31.6498,1.6041,1.70229,
31.6518,1.60459,1.77722,
31.6538,1.60472,1.73866,
31.6558,1.60381,1.71538,
31.6578,1.60083,1.7292,
31.6598,1.60317,1.76412,
31.6613,1.60016,1.71538,
31.6632,1.59787,1.73138,
31.6652,1.59974,1.75321,
31.6672,1.60041,1.79758,
31.6692,1.59963,1.75321,
31.6712,1.60207,1.73939,
31.6732,1.60353,1.79104,
31.6752,1.58601,1.38802,
31.6772,1.55074,1.29054,
31.6792,1.52819,1.3902,
31.6819,1.5048,1.3902,
31.6838,1.49066,1.45422,
31.6858,1.47859,1.44331,
31.6878,1.4669,1.46295,
31.6898,1.45896,1.4855,
31.6922,1.45034,1.5226,
31.6942,1.44494,1.51023,
31.6962,1.43922,1.49932,
31.6982,1.437,1.56334,
31.7002,1.43637,1.57789,
31.7022,1.43413,1.55752,
31.7042,1.43591,1.58735,
31.7062,1.43826,1.5808,
31.7082,1.43916,1.56407,
31.7102,1.4416,1.62736,
31.7118,1.44108,1.58371,
31.7138,1.44489,1.34437,
31.7158,1.44682,1.59607,
31.7178,1.44973,1.64482,
31.7198,1.4534,1.63245,
31.7215,1.45828,1.68919,
31.7238,1.45883,1.59898,
31.7261,1.46288,1.63099,
31.7282,1.46557,1.66446,
31.7302,1.47066,1.63099,
31.7322,1.47478,1.68264,
31.7342,1.48178,1.68701,
31.7362,1.48616,1.68628,
31.7382,1.49165,1.66009,
31.7402,1.49489,1.66809,
31.7428,1.50015,1.67246,
31.7448,1.50476,1.58298,
31.7468,1.50681,1.37711,
31.7488,1.50996,1.67319,
31.7508,1.51488,1.70229,
31.7522,1.51812,1.42075,
31.7542,1.51899,1.66155,
31.7562,1.52052,1.71102,
31.7582,1.52453,1.70083,
31.7602,1.53061,1.83469,
31.7622,1.53514,1.69283,
31.7642,1.53765,1.69283,
31.7662,1.54323,1.71684,
31.7682,1.54736,1.74084,
31.7702,1.55202,1.69792,
31.7722,1.55259,1.7212,
31.7742,1.55648,1.7292,
31.7761,1.55804,1.72775,
31.7783,1.56154,1.70592,
31.7802,1.56323,1.4564,
31.7822,1.56768,1.7503,
31.7838,1.56862,1.72702,
31.7862,1.5713,1.72265,
31.7882,1.57358,1.73357,
31.7898,1.5742,1.80559,
31.7918,1.5778,1.74302,
31.7938,1.58275,1.81723,
31.7958,1.58219,1.69428,
31.7978,1.58453,1.79176,
31.7998,1.5858,1.73866,
31.8013,1.58458,1.71902,
31.8032,1.58597,1.69647,
31.8058,1.58493,1.71756,
31.8078,1.58701,1.71611,
31.8098,1.58972,1.74666,
31.8118,1.59235,1.44185,
31.8138,1.59258,1.69356,
31.8158,1.59583,1.76048,
31.8178,1.59713,1.47968,
31.8198,1.59799,1.6921,
31.8218,1.59578,1.73138,
31.8238,1.59775,1.74448,
31.8258,1.59749,1.73502,
31.8278,1.59859,1.72193,
31.8298,1.59798,1.6921,
31.8318,1.60137,1.75685,
31.8338,1.60164,1.75466,
31.8363,1.60107,1.70811,
31.8378,1.60069,1.74084,
31.8398,1.60203,1.8085,
31.8418,1.60376,1.77503,
31.8438,1.6062,1.8034,
31.8458,1.60361,1.71393,
31.8478,1.60728,1.84778,
31.8492,1.60631,1.74157,
31.8512,1.60745,1.72847,
31.8539,1.60333,1.65936,
31.8558,1.60487,1.78885,
31.8578,1.60534,1.72193,
31.8598,1.60807,1.87324,
31.8618,1.60736,1.72556,
31.8638,1.60763,1.7423,
31.8658,1.60877,1.73793,
31.8678,1.61048,1.73429,
31.8698,1.60967,1.73866,
31.8718,1.60971,1.74375,
31.8738,1.61065,1.74011,
31.8758,1.61034,1.72265,
31.8778,1.61029,1.66591,
31.8798,1.60984,1.74375,
31.8818,1.60998,1.71611,
31.8836,1.61114,1.75248,
31.8858,1.61282,1.73284,
31.8878,1.61127,1.7292,
31.8898,1.61407,1.75175,
31.8915,1.61468,1.48768,
31.8938,1.61382,1.73357,
31.895,1.61115,1.44403,
31.8971,1.61109,1.80268,
31.8992,1.61212,1.75757,
31.9012,1.61254,1.79758,
31.9032,1.61126,1.73648,
31.9052,1.61263,1.81941,
31.9072,1.61212,1.7212,
31.9092,1.61403,1.7423,
31.9112,1.61294,1.72556,
31.9132,1.61178,1.69356,
31.9152,1.61416,1.74521,
31.9171,1.61546,1.74011,
31.9192,1.61524,1.70956,
31.9211,1.61138,1.73575,
31.9232,1.61247,1.75248,
31.9252,1.61008,1.73357,
31.9273,1.61065,1.70883,
31.9292,1.60855,1.74884,
32.2038,1.61347,1.52987,
32.2058,1.61334,1.45422,
32.2078,1.61343,1.46513,
32.2098,1.61176,1.45204,
32.2118,1.61137,1.43894,
32.2139,1.61177,1.42075,
32.2155,1.61324,1.47822,
32.2172,1.61163,1.72047,
32.2192,1.60988,1.74302,
32.2212,1.61165,1.75539,
32.2232,1.61134,1.7503,
32.2253,1.60967,1.72702,
32.2272,1.60851,1.75685,
32.2282,1.61309,1.53351,
32.2303,1.61211,1.4775,
32.2318,1.61587,1.48477,
32.2338,1.61531,1.46731,
32.2355,1.61434,1.45567,
32.2378,1.61649,1.51096,
32.2398,1.6172,1.51169,
32.2418,1.6177,1.48404,
32.244,1.6149,1.45785,
32.2458,1.61563,1.48986,
32.2478,1.61529,1.46877,
32.2492,1.61625,1.81577,
32.2513,1.61458,1.44767,
32.2533,1.61477,1.44549,
32.2552,1.61536,1.53206,
32.2571,1.61632,1.47895,
32.2592,1.61586,1.45131,
32.2612,1.61573,1.48914,
32.2632,1.61702,1.48841,
32.2652,1.61698,1.47895,
32.2672,1.61451,1.43021,
32.2692,1.61262,1.45131,
32.2712,1.61377,1.4775,
32.2732,1.6128,1.45131,
32.2752,1.61211,1.46222,
32.2772,1.61108,1.48477,
32.2792,1.61403,1.44258,
32.2811,1.61313,1.4855,
32.2832,1.61294,1.76849,
32.2852,1.61049,1.46586,
32.2872,1.61156,1.52115,
32.2892,1.61255,1.49496,
32.2912,1.61459,1.51242,
32.2932,1.61158,1.45422,
32.2952,1.61153,1.49568,
32.2973,1.6114,1.47022,
32.2992,1.61036,1.49132,
32.3012,1.60893,1.48113,
32.3028,1.60955,1.79831,
32.3048,1.60988,1.46804,
32.3068,1.61072,1.4775,
32.3088,1.61074,1.44185,
32.3109,1.60925,1.44985,
32.3128,1.60992,1.47022,
32.3148,1.61039,1.48259,
32.3168,1.61003,1.47095,
32.3188,1.60827,1.45931,
32.3209,1.61053,1.48259,
32.3228,1.61001,1.47095,
32.3248,1.60894,1.46804,
32.3268,1.60862,1.47895,
32.3288,1.61017,1.51896,
32.3308,1.61038,1.47677,
32.3328,1.61295,1.51096,
32.3352,1.6126,1.45276,
32.3371,1.61558,1.51969,
32.3392,1.61612,1.49059,
32.3412,1.61595,1.47386,
32.3432,1.61365,1.45785,
32.3453,1.61573,1.49059,
32.3472,1.61572,1.55315,
32.3492,1.61622,1.50732,
32.3508,1.6144,1.44185,
32.3528,1.61443,1.45204,
32.3548,1.61385,1.46295,
32.3568,1.61499,1.48332,
32.3588,1.61458,1.46731,
32.3609,1.61326,1.44913,
32.3628,1.61453,1.4855,
32.3648,1.61503,1.47895,
32.3668,1.61237,1.43385,
32.3688,1.61092,1.45495,
32.3708,1.61354,1.46877,
32.3728,1.61353,1.54224,
32.3748,1.61321,1.45567,
32.3768,1.60992,1.4724,
32.3789,1.61275,1.50078,
32.3809,1.61099,1.49059,
32.3833,1.6099,1.4273,
32.3848,1.60991,1.45058,
32.3868,1.61138,1.50805,
32.3888,1.61285,1.4935,
32.3902,1.61523,1.82741,
32.3922,1.6127,1.42803,
32.3952,1.61457,1.75539,
32.3972,1.61287,1.48041,
32.3993,1.61031,1.39893,
32.4011,1.60994,1.47386,
32.4032,1.61219,1.52406,
32.4052,1.61217,1.48041,
32.4072,1.6136,1.50078,
32.4092,1.61187,1.46949,
32.4113,1.61239,1.50587,
32.4133,1.61206,1.48404,
32.4153,1.61251,1.5066,
32.4171,1.60964,1.44112,
32.4192,1.61108,1.51096,
32.4213,1.61059,1.46586,
32.4228,1.61138,1.45858,
32.4248,1.60812,1.42075,
32.4268,1.60755,1.46949,
32.4288,1.60847,1.48259,
32.4308,1.60871,1.5015,
32.4328,1.61135,1.47095,
32.4348,1.61032,1.47531,
32.4368,1.61283,1.51023,
32.4388,1.61467,1.49277,
32.4408,1.61535,1.45495,
32.4428,1.61262,1.46076,
32.4448,1.61259,1.60335,
32.4465,1.61293,1.4644,
32.4488,1.61408,1.48477,
32.4508,1.61283,1.47386,
32.4528,1.61435,1.53424,
32.4548,1.61358,1.47386,
32.4568,1.61497,1.52115,
32.4588,1.6137,1.4775,
32.4608,1.6142,1.52842,
32.4628,1.61484,1.46877,
32.4648,1.61645,1.47386,
32.4668,1.61284,1.41857,
32.4688,1.61274,1.45349,
32.4708,1.61279,1.47168,
32.4728,1.61262,1.45204,
32.4748,1.61218,1.44258,
32.4768,1.61269,1.45713,
32.4782,1.61358,1.72411,
32.4808,1.61322,1.49423,
32.4828,1.6114,1.4273,
32.4848,1.60974,1.44549,
32.4868,1.61128,1.48623,
32.4888,1.61204,1.49423,
32.4908,1.61417,1.46658,
32.4928,1.61146,1.4644,
32.4947,1.61469,1.48768,
32.4968,1.61273,1.47677,
32.4988,1.61104,1.46004,
32.5008,1.60975,1.47531,
32.5028,1.61225,1.51533,
32.5048,1.61136,1.47604,
32.5068,1.61341,1.50951,
32.5088,1.61231,1.47168,
32.5108,1.61468,1.52333,
32.5128,1.61396,1.48623,
32.5148,1.61491,1.50441,
32.5168,1.61225,1.46004,
32.5188,1.61477,1.64482,
32.5208,1.61368,1.46658,
32.5232,1.61368,1.49932,
32.5252,1.61217,1.48041,
32.5272,1.61249,1.51896,
32.5291,1.61152,1.46295,
32.5312,1.61366,1.52915,
32.5332,1.6124,1.46731,
32.5352,1.61359,1.53569,
32.5371,1.61454,1.48477,
32.5393,1.61489,1.42803,
32.5413,1.61181,1.43021,
32.5432,1.6113,1.46222,
32.5453,1.61177,1.45858,
32.5472,1.61174,1.44694,
32.5492,1.60496,1.32982,
32.5513,1.57821,1.14941,
32.5531,1.54867,1.0963,
32.5552,1.52644,1.18069,
32.5572,1.50806,1.15159,
32.5592,1.49297,1.20688,
32.5613,1.47721,1.18142,
32.5632,1.46671,1.24762,
32.5652,1.45985,1.23234,
32.5673,1.45149,1.23598,
32.5693,1.44669,1.28253,
32.5708,1.44609,1.30727,
32.5728,1.44376,1.316,
32.5748,1.44323,1.29999,
32.5768,1.44187,1.29345,
32.5788,1.44195,1.332,
32.5808,1.44437,1.34873,
32.5828,1.44388,1.31818,
32.5848,1.44592,1.35965,
32.5868,1.44913,1.35528,
32.5888,1.45121,1.3611,
32.5908,1.45256,1.33564,
32.5928,1.45539,1.36983,
32.5948,1.45954,1.39238,
32.5968,1.46496,1.41202,
32.5988,1.46714,1.35746,
32.6008,1.46983,1.38802,
32.6028,1.47436,1.68555,
32.6048,1.47856,1.40693,
32.6068,1.48263,1.40402,
32.6088,1.4885,1.45276,
32.6108,1.49201,1.41348,
32.6122,1.49531,1.67973,
32.6142,1.50315,1.47531,
32.6158,1.50479,1.44694,
32.6178,1.50772,1.68628,
32.6192,1.51086,1.67682,
32.6212,1.51649,1.44767,
32.6232,1.5196,1.43821,
32.6253,1.52156,1.4273,
32.6272,1.52823,1.48695,
32.6292,1.53236,1.45422,
32.6311,1.53814,1.46295,
32.6328,1.54085,1.49205,
32.6348,1.54185,1.42512,
32.6367,1.54386,1.45713,
32.6388,1.54862,1.50005,
32.6409,1.55153,1.46222,
32.6428,1.55369,1.4564,
32.6448,1.55689,1.47822,
32.6468,1.55826,1.44694,
32.6488,1.56022,1.70883,
32.6508,1.56442,1.51169,
32.6525,1.56812,1.4855,
32.6548,1.5696,1.47531,
32.6568,1.57224,1.47677,
32.6588,1.57525,1.47386,
32.6608,1.57615,1.47531,
32.6628,1.57712,1.4644,
32.6646,1.58165,1.51096,
32.6662,1.58249,1.71829,
32.6682,1.58408,1.48986,
32.6703,1.58811,1.52042,
32.6722,1.58726,1.4484,
32.6742,1.58726,1.47459,
32.6762,1.58934,1.51169,
32.6782,1.59113,1.48404,
32.6803,1.59137,1.47095,
32.6818,1.59306,1.47677,
32.6838,1.59281,1.47531,
32.6858,1.59319,1.4855,
32.6878,1.5937,1.46877,
32.6898,1.59845,1.52987,
32.6918,1.59857,1.48477,
32.6938,1.59909,1.48768,
32.6958,1.60297,1.53351,
32.6979,1.60176,1.46076,
32.6998,1.60129,1.47968,
32.7018,1.60311,1.54879,
32.7036,1.60538,1.49277,
32.7054,1.60625,1.73939,
32.7072,1.60621,1.48986,
32.7092,1.60829,1.49277,
32.7113,1.60628,1.45713,
32.7128,1.6059,1.47895,
32.7148,1.60771,1.79176,
32.7168,1.60825,1.72556,
32.7189,1.60787,1.4855,
32.7208,1.6088,1.50732,
32.7228,1.60907,1.47677,
32.7248,1.6088,1.49277,
32.7268,1.60963,1.52042,
32.7292,1.61262,1.72993,
32.7311,1.61291,1.48623,
32.7332,1.61293,1.49277,
32.7353,1.61439,1.48404,
32.7372,1.61313,1.49277,
32.7392,1.61157,1.48041,
32.7413,1.61533,1.53642,
32.7432,1.6169,1.49277,
32.7451,1.61673,1.4935,
32.7472,1.61747,1.50296,
32.7488,1.61673,1.45276,
32.7508,1.6139,1.72338,
32.7528,1.6133,1.47968,
32.7548,1.6145,1.51169,
32.7568,1.614,1.47895,
32.7588,1.61297,1.47386,
32.7608,1.6142,1.48623,
32.7628,1.61321,1.48914,
32.7648,1.61294,1.71611,
32.7668,1.61707,1.53933,
32.7689,1.61631,1.48623,
32.7708,1.61623,1.49568,
32.7728,1.61875,1.54151,
32.7742,1.61723,1.46076,
32.7762,1.61622,1.48259,
32.7783,1.61546,1.49277,
32.7802,1.61909,1.53642,
32.7822,1.62038,1.48332,
32.7842,1.61863,1.4935,
32.7862,1.62126,1.50805,
32.7882,1.61755,1.46222,
32.7898,1.61703,1.7292,
32.7918,1.61761,1.52333,
32.7938,1.61719,1.4855,
32.7958,1.61648,1.48186,
32.7978,1.61552,1.4724,
32.7992,1.61694,1.71465,
32.8013,1.61508,1.49496,
32.8031,1.61675,1.49277,
32.8052,1.61974,1.55243,
32.8072,1.61939,1.50296,
32.8102,1.61842,1.49059,
32.8123,1.61905,1.49059,
32.8141,1.61854,1.48623,
32.8162,1.61588,1.47677,
32.8182,1.62087,1.54151,
32.8203,1.61966,1.45931,
32.8222,1.61989,1.50951,
32.8242,1.62218,1.53133,
32.8262,1.61959,1.46295,
32.8282,1.61821,1.48332,
32.8302,1.6198,1.50951,
32.8322,1.61949,1.49568,
32.8342,1.61859,1.4775,
32.8363,1.61842,1.47822,
32.8382,1.61761,1.72265,
32.8402,1.61697,1.49859,
32.8422,1.61668,1.48186,
32.8442,1.62004,1.5437,
32.8462,1.61927,1.48404,
32.8483,1.61946,1.74011,
32.8503,1.6207,1.5226,
32.8522,1.61873,1.47604,
32.8538,1.61688,1.71902,
32.8558,1.61777,1.80268,
32.8578,1.61867,1.73357,
32.8598,1.61869,1.74739,
32.8618,1.61873,1.76194,
32.8638,1.61986,1.70883,
32.8658,1.61734,1.71756,
32.8678,1.61635,1.7001,
32.8693,1.62007,1.50587,
32.8713,1.61956,1.48914,
32.8732,1.61837,1.4855,
32.8752,1.61975,1.51387,
32.8772,1.61797,1.46586,
32.8792,1.61758,1.49714,
32.8811,1.6183,1.47386,
32.8832,1.62044,1.51605,
32.8852,1.61964,1.48914,
32.8872,1.62008,1.49423,
32.8892,1.62189,1.55024,
32.8913,1.62035,1.47822,
32.8932,1.61899,1.47313,
32.8952,1.62209,1.54442,
32.8973,1.62202,1.5015,
32.8993,1.62188,1.48986,
32.9013,1.62239,1.51169,
32.9033,1.62026,1.45567,
32.9052,1.61872,1.48186,
32.9072,1.62054,1.51969,
32.9092,1.62049,1.50005,
32.9113,1.61961,1.47895,
32.9132,1.61978,1.48332,
32.9148,1.62047,1.49496,
32.9162,1.61907,1.71465,
32.9182,1.61869,1.49787,
32.9203,1.62092,1.80486,
32.9222,1.62109,1.50441,
32.9242,1.62025,1.49277,
32.9262,1.62259,1.5015,
32.9282,1.62237,1.71174,
32.9302,1.62079,1.48986,
32.9321,1.61939,1.48477,
32.9342,1.62237,1.53278,
32.9363,1.6222,1.49787,
32.9382,1.62176,1.49932,
32.9402,1.62321,1.5226,
32.9422,1.62046,1.45204,
32.9442,1.61876,1.47968,
32.9463,1.62009,1.54879,
32.9482,1.6201,1.48768,
32.9502,1.61888,1.48623,
32.9522,1.62012,1.50587,
32.9542,1.61914,1.49932,
32.9562,1.61842,1.49859,
32.9583,1.61946,1.48695,
32.9609,1.62058,1.72556,
32.9625,1.61967,1.73866,
32.9648,1.6223,1.78158,
32.9668,1.62114,1.7132,
32.9688,1.61961,1.73066,
32.9708,1.61915,1.69938,
32.9728,1.62033,1.7503,
32.9745,1.62163,1.7423,
32.9762,1.62159,1.50369,
32.9783,1.62334,1.51314,
32.9803,1.62126,1.47095,
32.9822,1.61922,1.48914,
32.9842,1.61906,1.48477,
32.9862,1.61925,1.50441,
32.9882,1.61861,1.48768,
32.9902,1.61754,1.71247,
32.9918,1.61781,1.49568,
32.9936,1.61691,1.73066,
32.9958,1.61696,1.48695,
32.9978,1.61921,1.82014,
32.9998,1.62048,1.71684,
33.0018,1.61993,1.73502,
33.0038,1.62013,1.77867,
33.0062,1.62014,1.46658,
33.0078,1.61747,1.7132,
33.0098,1.61723,1.78231,
33.0118,1.62145,1.74666,
33.0138,1.62011,1.75539,
33.0158,1.62018,1.72993,
33.0178,1.62279,1.73138,
33.0198,1.62002,1.70301,
33.0218,1.61871,1.72847,
33.0237,1.62117,1.78958,
33.0255,1.62055,1.73575,
33.0278,1.6184,1.72411,
33.0298,1.61851,1.79031,
33.0318,1.61716,1.7132,
33.0338,1.61678,1.74375,
33.0358,1.61664,1.77576,
33.0378,1.61963,1.7372,
33.0398,1.61867,1.72775,
33.0418,1.61914,1.72556,
33.0438,1.62044,1.72775,
33.0458,1.61859,1.72411,
33.0478,1.61673,1.69065,
33.0496,1.62172,1.74884,
33.0518,1.62152,1.73866,
33.0543,1.62154,1.49205,
33.0563,1.62241,1.52406,
33.0582,1.61982,1.45495,
33.0602,1.61866,1.48332,
33.0622,1.62075,1.53133,
33.0643,1.62023,1.48623,
33.0663,1.61898,1.48113,
33.0683,1.6199,1.80122,
33.0703,1.61806,1.70447,
33.0722,1.61776,1.50441,
33.0742,1.61843,1.47022,
33.0763,1.62041,1.52769,
33.0782,1.61927,1.48186,
33.0798,1.61827,1.73793,
33.0818,1.62052,1.78813,
33.0838,1.61901,1.72265,
33.0858,1.61776,1.70956,
33.0877,1.62006,1.79249,
33.0898,1.62043,1.72702,
33.0916,1.62151,1.74302,
33.0938,1.62175,1.78449,
33.0958,1.61953,1.71029,
33.0979,1.6182,1.72265,
33.0998,1.61901,1.78449,
33.1018,1.61999,1.73211,
33.1033,1.6195,1.49641,
33.1052,1.61807,1.71756,
33.1072,1.62003,1.79395,
33.1092,1.61781,1.71465,
33.1113,1.6174,1.73066,
33.1133,1.61971,1.80413,
33.1148,1.62046,1.74302,
33.1168,1.61951,1.72484,
33.1189,1.62037,1.72047,
33.1213,1.62163,1.71902,
33.1232,1.62011,1.73066,
33.1252,1.61893,1.70447,
33.1273,1.62194,1.73866,
33.1292,1.62189,1.74302,
33.1313,1.62131,1.73066,
33.1333,1.62258,1.77649,
33.1353,1.62015,1.70083,
33.1378,1.61882,1.71975,
33.1398,1.62075,1.74593,
33.1418,1.62014,1.74157,
33.1438,1.61859,1.71174,
33.1458,1.62084,1.79104,
33.1478,1.61932,1.71975,
33.1499,1.619,1.73866,
33.1519,1.62149,1.80704,
33.1538,1.62174,1.72411,
33.1558,1.62083,1.7372,
33.1578,1.62264,1.79977,
33.1598,1.62248,1.71247,
33.1618,1.62102,1.73066,
33.1638,1.61937,1.69719,
33.1658,1.62259,1.74084,
33.1678,1.62292,1.74375,
33.1698,1.62269,1.73429,
33.1718,1.62422,1.78595,
33.1738,1.62147,1.69938,
33.1758,1.61958,1.7212,
33.1778,1.62029,1.79104,
33.1798,1.62016,1.7292,
33.1813,1.61939,1.48186,
33.1833,1.61914,1.76048,
33.1853,1.61934,1.70738,
33.1872,1.61845,1.7292,
33.1892,1.61851,1.72193,
33.1913,1.62199,1.75175,
33.1932,1.62105,1.72629,
33.1953,1.62106,1.74666,
33.1973,1.62303,1.79395,
33.1992,1.62096,1.71465,
33.2013,1.61936,1.71465,
33.2033,1.62134,1.80268,
33.2052,1.6222,1.73502,
33.2072,1.62207,1.74157,
33.2092,1.62357,1.80559,
33.211,1.62213,1.7052,
33.2128,1.62067,1.7052,
33.2149,1.6191,1.72047,
33.2168,1.62083,1.78885,
33.2193,1.62004,1.73866,
33.2213,1.61836,1.70738,
33.2232,1.61882,1.72847,
33.2252,1.61755,1.72338,
33.2273,1.61739,1.73502,
33.2288,1.61875,1.77722,
33.2309,1.62114,1.73211,
33.2328,1.62039,1.72993,
33.2348,1.62069,1.72338,
33.2373,1.62059,1.72411,
33.2392,1.61918,1.72484,
33.2413,1.61966,1.77794,
33.2432,1.62186,1.5306,
33.2453,1.6217,1.73866,
33.2473,1.62205,1.72556,
33.2493,1.62324,1.72338,
33.2513,1.62116,1.70665,
33.2528,1.62024,1.47168,
33.2548,1.62148,1.79686,
33.2568,1.62079,1.72556,
33.2582,1.62025,1.47895,
33.2603,1.61911,1.70738,
33.2623,1.61948,1.72484,
33.2643,1.6181,1.72629,
33.2662,1.61721,1.48186,
33.2682,1.62062,1.81359,
33.2703,1.62011,1.71829,
33.2722,1.62008,1.73939,
33.2739,1.62047,1.79904,
33.2758,1.62064,1.71465,
33.2778,1.61953,1.73429,
33.2798,1.61968,1.77212,
33.2818,1.62164,1.51387,
33.2838,1.62188,1.75103,
33.2853,1.62166,1.49641,
33.2872,1.62269,1.78667,
33.2892,1.62037,1.70665,
33.2913,1.6191,1.72775,
33.2932,1.62102,1.8034,
33.2953,1.62063,1.73138,
33.2973,1.61961,1.73502,
33.2992,1.61913,1.78231,
33.3013,1.61874,1.70738,
33.3033,1.6179,1.74157,
33.3052,1.61751,1.71975,
33.3072,1.62048,1.74739,
33.3092,1.61906,1.71902,
33.3108,1.61793,1.74157,
33.3128,1.62145,1.80195,
33.3148,1.62024,1.71902,
33.3168,1.61912,1.48041,
33.3188,1.62058,1.78813,
33.32,1.62173,1.51969,
33.3222,1.62161,1.49932,
33.3242,1.62022,1.64918,
33.3263,1.62084,1.72775,
33.3283,1.61838,1.7001,
33.3303,1.61719,1.72702,
33.3318,1.61976,1.8085,
33.3338,1.61984,1.73138,
33.3356,1.61894,1.73575,
33.3378,1.6192,1.79031,
33.3398,1.61937,1.70883,
33.3418,1.61848,1.73284,
33.3438,1.61803,1.71102,
33.3458,1.62144,1.75103,
33.3478,1.62057,1.71829,
33.3498,1.62049,1.74157,
