time [s],adc_buf[0],
18.7506,2026,
18.7526,2029,
18.7546,2030,
18.7566,2023,
18.7586,2037,
18.76,2015,
18.762,2022,
18.764,2025,
18.766,2026,
18.7676,2025,
18.7696,2031,
18.772,2029,
18.774,2026,
18.776,2029,
18.778,2023,
18.78,2025,
18.7818,2025,
18.784,2018,
18.786,2025,
18.788,2022,
18.7896,2028,
18.7916,2029,
18.7936,2027,
18.795,2028,
18.797,2029,
18.799,2027,
18.801,2031,
18.803,2033,
18.8051,2028,
18.807,2028,
18.809,2029,
18.811,2031,
18.813,2031,
18.815,2025,
18.817,2045,
18.819,2030,
18.821,2030,
18.823,2028,
18.825,2026,
18.827,2028,
18.829,2026,
18.8306,2027,
18.832,2026,
18.834,2025,
18.8366,2023,
18.8386,2026,
18.8406,2026,
18.8426,2030,
18.8446,2033,
18.8466,2029,
18.8486,2028,
18.8506,2029,
18.8523,2027,
18.8546,2022,
18.8566,2035,
18.8586,2036,
18.8606,2028,
18.8626,2024,
18.8646,2031,
18.8666,2023,
18.8686,2024,
18.8706,2029,
18.8726,2027,
18.8746,2028,
18.8766,2027,
18.8786,2028,
18.8806,2024,
18.8826,2034,
18.885,1979,
18.887,2020,
18.889,2035,
18.891,2024,
18.893,2021,
18.895,2022,
18.897,2027,
18.899,2031,
18.9009,2029,
18.9026,2023,
18.905,2026,
18.9066,2025,
18.908,2024,
18.91,2017,
18.912,2020,
18.914,2023,
18.916,2024,
18.918,2029,
18.92,2018,
18.922,2025,
18.924,2030,
18.926,2022,
18.9276,2022,
18.9296,2030,
18.9319,2023,
18.934,2028,
18.936,2022,
18.938,2028,
18.9396,2025,
18.9416,2031,
18.944,2022,
18.946,2026,
18.948,2026,
18.95,2027,
18.952,2031,
18.954,2027,
18.956,2031,
18.958,2026,
18.96,2030,
18.9616,2025,
18.9636,2024,
18.9656,2028,
18.9676,2028,
18.9696,2025,
18.9716,2027,
18.9736,2026,
18.9756,2025,
18.9776,2034,
18.9796,2021,
18.9816,2025,
18.9836,2026,
18.9856,2022,
18.9876,2022,
18.9896,2027,
18.9916,2022,
18.9936,2038,
18.9952,2032,
18.997,2026,
18.999,2025,
19.001,2025,
19.003,2024,
19.005,2036,
19.007,2028,
19.009,2027,
19.011,2026,
19.013,2025,
19.015,2021,
19.017,2021,
19.019,2026,
19.021,2025,
19.023,2033,
19.025,2030,
19.027,2024,
19.029,2026,
19.031,2025,
19.0329,2027,
19.035,2028,
19.0377,2033,
19.0396,2026,
19.0416,2027,
19.0436,2026,
19.0456,2028,
19.0476,2023,
19.049,2024,
19.051,2024,
19.0526,2032,
19.0546,2023,
19.0566,2024,
19.0586,2026,
19.0606,2026,
19.0626,2022,
19.0643,2026,
19.0666,2020,
19.0689,2022,
19.071,2025,
19.0726,2024,
19.0746,2038,
19.0766,2021,
19.0786,2025,
19.08,2022,
19.0816,2030,
19.0836,2037,
19.086,2025,
19.088,2020,
19.09,2025,
19.092,2021,
19.094,2028,
19.096,2031,
19.0981,2028,
19.0999,2030,
19.1016,2026,
19.1036,2039,
19.1056,2028,
19.1076,2022,
19.1096,2025,
19.1116,2016,
19.1136,2024,
19.1156,2028,
19.1176,2023,
19.1196,2027,
19.1216,2028,
19.1236,2031,
19.1256,2025,
19.1276,2025,
19.1296,2024,
19.1313,2030,
19.1336,2024,
19.1356,2027,
19.1376,2025,
19.1396,2012,
19.1416,2027,
19.1436,2022,
19.1456,2033,
19.1476,2031,
19.1496,2025,
19.1516,2026,
19.1536,2026,
19.1556,2021,
19.1576,2025,
19.1596,2029,
19.1616,2029,
19.1636,2026,
19.166,2020,
19.168,2028,
19.17,2029,
19.172,2024,
19.174,2027,
19.176,2026,
19.178,2025,
19.18,2024,
19.182,2026,
19.184,2029,
19.186,2026,
19.188,2022,
19.19,2031,
19.192,2030,
19.194,2043,
19.1956,2026,
19.1976,2030,
19.199,2027,
19.201,2029,
19.203,2028,
19.205,2029,
19.2066,2024,
19.2091,2026,
19.211,2028,
19.213,2026,
19.215,2030,
19.217,2025,
19.219,2029,
19.221,2027,
19.223,2030,
19.225,2023,
19.227,2025,
19.2296,2023,
19.2315,2025,
19.2336,2027,
19.2353,2031,
19.237,2029,
19.239,2030,
19.241,2018,
19.2426,2026,
19.2446,2033,
19.2466,2027,
19.2486,2028,
19.2506,2030,
19.2526,2034,
19.2546,2023,
19.257,2027,
19.259,2030,
19.261,2022,
19.263,2023,
19.265,2032,
19.2666,2030,
19.2686,2030,
19.271,2024,
19.273,2025,
19.275,2037,
19.277,2026,
19.279,2026,
19.2808,2024,
19.283,2026,
19.285,2021,
19.287,2026,
19.289,2042,
19.291,2026,
19.2926,2023,
19.2946,2029,
19.2966,2027,
19.2982,2026,
19.3,2026,
19.3024,2026,
19.3046,2025,
19.3066,2030,
19.3086,2028,
19.3106,2018,
19.3126,2031,
19.3143,2026,
19.3166,2030,
19.319,2024,
19.321,2026,
19.323,2033,
19.325,2028,
19.327,2027,
19.329,2027,
19.331,2024,
19.333,2031,
19.335,2024,
19.337,2025,
19.339,2026,
19.341,2026,
19.343,2029,
19.345,2025,
19.347,2025,
19.349,2024,
19.351,2027,
19.353,2029,
19.355,2026,
19.357,2027,
19.359,2030,
19.361,2027,
19.363,2023,
19.3651,2025,
19.367,2027,
19.3686,2031,
19.3706,2026,
19.3726,2027,
19.3746,2030,
19.376,2025,
19.378,2033,
19.3796,2027,
19.3816,2030,
19.3836,2027,
19.3856,2023,
19.3876,2027,
19.3896,2031,
19.3916,2029,
19.3936,2022,
19.3956,2031,
19.3976,2034,
19.3996,2025,
19.401,2020,
19.403,2027,
19.405,2017,
19.4068,2025,
19.409,2029,
19.411,2015,
19.4129,2021,
19.415,2019,
19.417,2028,
19.419,2020,
19.421,2028,
19.423,2030,
19.425,2029,
19.427,2384,
19.429,2416,
19.431,2397,
19.433,2344,
19.435,2352,
19.437,2355,
19.4386,2415,
19.4406,2404,
19.4431,2618,
19.445,2615,
19.447,2347,
19.449,2341,
19.4512,2375,
19.453,2612,
19.455,2393,
19.457,2444,
19.459,2423,
19.4613,2439,
19.463,2739,
19.465,2472,
19.467,2486,
19.469,2496,
19.471,2504,
19.4726,2523,
19.4749,2759,
19.477,2456,
19.479,2494,
19.481,2502,
19.483,2522,
19.485,2521,
19.487,2515,
19.489,2538,
19.491,2452,
19.493,2386,
19.495,2333,
19.497,2257,
19.499,2151,
19.501,2134,
19.503,2129,
19.505,2149,
19.5073,2396,
19.509,2207,
19.511,2258,
19.513,2242,
19.5148,2197,
19.517,2434,
19.519,2135,
19.521,2088,
19.523,2059,
19.525,2113,
19.527,2092,
19.529,2131,
19.5306,2183,
19.5326,2224,
19.5346,2467,
19.5366,2197,
19.5386,2135,
19.5406,2098,
19.5426,2131,
19.5446,2087,
19.5466,2097,
19.5486,2400,
19.5506,2155,
19.5526,2465,
19.555,2162,
19.557,2128,
19.559,2086,
19.5611,2058,
19.563,2064,
19.565,2083,
19.567,2140,
19.569,2187,
19.571,2124,
19.573,2079,
19.575,2060,
19.577,2058,
19.579,2058,
19.581,2091,
19.5826,2208,
19.585,2232,
19.587,2168,
19.589,2122,
19.591,2070,
19.593,2046,
19.595,2058,
19.597,2069,
19.5986,2125,
19.6006,2094,
19.6026,2410,
19.605,2354,
19.607,2045,
19.609,2048,
19.611,2052,
19.613,2043,
19.615,2108,
19.617,2130,
19.619,2099,
19.621,2075,
19.623,2037,
19.625,2021,
19.627,2055,
19.629,2056,
19.631,2108,
19.6336,2447,
19.636,2358,
19.638,2064,
19.6396,2085,
19.6416,2053,
19.6436,2057,
19.6456,2099,
19.6476,2137,
19.6496,2442,
19.6521,2104,
19.654,2328,
19.656,2047,
19.658,2043,
19.6596,2042,
19.6616,2092,
19.6636,2438,
19.6656,2107,
19.6676,2316,
19.6696,2053,
19.6716,2316,
19.6736,2312,
19.6756,2088,
19.6776,2199,
19.6796,2190,
19.682,2142,
19.6836,2072,
19.686,2024,
19.688,2033,
19.69,2062,
19.692,2086,
19.694,2097,
19.696,2128,
19.698,2101,
19.7,2315,
19.702,2027,
19.704,2041,
19.706,2050,
19.708,2128,
19.71,2126,
19.712,2091,
19.7141,2061,
19.716,2326,
19.718,2029,
19.72,2041,
19.722,2074,
19.724,2093,
19.726,2146,
19.728,2114,
19.73,2057,
19.732,2076,
19.734,2046,
19.736,2053,
19.738,2072,
19.74,2200,
19.742,2124,
19.744,2108,
19.746,2083,
19.748,2035,
19.75,2043,
19.752,2054,
19.754,2086,
19.756,2186,
19.758,2094,
19.76,2053,
19.762,2048,
19.7641,2034,
19.7659,2305,
19.768,2104,
19.77,2209,
19.7716,2157,
19.7736,2369,
19.7756,2325,
19.7775,2329,
19.779,2040,
19.7808,2050,
19.783,2326,
19.785,2418,
19.787,2121,
19.789,2342,
19.791,2044,
19.793,2050,
19.795,2030,
19.797,2037,
19.799,2400,
19.801,2411,
19.803,2345,
19.805,2321,
19.807,2043,
19.809,2029,
19.811,2038,
19.813,2046,
19.815,2109,
19.817,2419,
19.8191,2356,
19.821,2326,
19.823,2333,
19.825,2051,
19.827,2064,
19.829,2082,
19.831,2445,
19.833,2440,
19.835,2121,
19.837,2328,
19.839,2057,
19.841,2036,
19.843,2064,
19.845,2096,
19.847,2140,
19.8489,2334,
19.8509,2055,
19.8526,2054,
19.8546,2319,
19.8566,2306,
19.8586,2314,
19.8606,2465,
19.8626,2470,
19.8643,2372,
19.866,2077,
19.868,2058,
19.87,2047,
19.872,2324,
19.874,2071,
19.8756,2090,
19.8776,2422,
19.8796,2351,
19.8813,2328,
19.8836,2027,
19.8856,2317,
19.8876,2317,
19.8893,2317,
19.8916,2117,
19.8936,2403,
19.8956,2082,
19.8973,2319,
19.8996,2027,
19.9021,2296,
19.904,2061,
19.906,2111,
19.908,2126,
19.91,2108,
19.912,2078,
19.914,2066,
19.9155,2328,
19.9176,2329,
19.9196,2334,
19.9216,2443,
19.9236,2466,
19.9256,2358,
19.9276,2331,
19.9296,2315,
19.9326,1997,
19.9346,2316,
19.9371,2124,
19.939,2415,
19.941,2082,
19.943,2035,
19.945,2047,
19.947,2032,
19.949,2052,
19.951,2129,
19.953,2200,
19.955,2133,
19.9569,2104,
19.9589,2057,
19.961,2029,
19.9626,2329,
19.9646,2320,
19.967,2082,
19.969,2420,
19.9706,2349,
19.9717,2329,
19.9736,2310,
19.9757,2307,
19.9781,2038,
19.98,2314,
19.982,2418,
19.984,2122,
19.986,2085,
19.988,2060,
19.99,2319,
19.992,2032,
19.994,2314,
19.996,2393,
19.998,2429,
20,2361,
20.002,2338,
20.004,2064,
20.006,2334,
20.008,2334,
20.01,2327,
20.0116,2426,
20.0136,2459,
20.0156,2396,
20.017,2335,
20.019,2322,
20.021,2319,
20.023,2316,
20.025,2316,
20.027,2399,
20.0286,2125,
20.0306,2349,
20.0325,2316,
20.0346,2310,
20.0366,2314,
20.0386,2305,
20.0406,2326,
20.0426,2465,
20.044,2461,
20.046,2380,
20.048,2330,
20.05,2322,
20.052,2326,
20.0543,2327,
20.056,2077,
20.058,2418,
20.0596,2423,
20.0616,2344,
20.0636,2317,
20.0656,2301,
20.0676,2322,
20.0696,2315,
20.0713,2323,
20.073,2121,
20.0746,2111,
20.0766,2338,
20.0786,2321,
20.0806,2323,
20.082,2321,
20.084,2307,
20.086,2322,
20.088,2420,
20.09,2366,
20.092,2346,
20.094,2319,
20.096,2350,
20.0979,2335,
20.1,2052,
20.1021,2385,
20.104,2462,
20.106,2344,
20.108,2339,
20.11,2083,
20.112,2305,
20.1141,2314,
20.116,2313,
20.118,2412,
20.12,2421,
20.122,2321,
20.124,2313,
20.126,2046,
20.128,2035,
20.13,2310,
20.1316,2471,
20.1336,2476,
20.1361,2163,
20.138,2350,
20.14,2320,
20.142,2330,
20.144,2323,
20.146,2344,
20.1478,2418,
20.1496,2109,
20.1519,2350,
20.1536,2319,
20.1556,2311,
20.1576,2316,
20.1596,2320,
20.1616,2313,
20.1636,2409,
20.1656,2418,
20.168,2068,
20.17,2319,
20.172,2316,
20.174,2311,
20.176,2052,
20.178,2419,
20.18,2427,
20.1816,2345,
20.1836,2337,
20.186,2326,
20.188,2329,
20.19,2332,
20.192,2335,
20.194,2444,
20.196,2459,
20.1979,2348,
20.2001,2320,
20.202,2041,
20.2036,2303,
20.2056,2326,
20.2076,2323,
20.2096,2422,
20.2116,2335,
20.2136,2320,
20.2157,2309,
20.2176,2041,
20.2196,2306,
20.2216,2325,
20.2236,2462,
20.2256,2467,
20.2276,2372,
20.2296,2327,
20.2317,2328,
20.234,2042,
20.236,2320,
20.238,2410,
20.24,2417,
20.242,2343,
20.244,2321,
20.246,2308,
20.2476,2303,
20.2491,2047,
20.2511,2036,
20.253,2116,
20.255,2415,
20.257,2340,
20.259,2324,
20.261,2320,
20.263,2313,
20.2646,2310,
20.2666,2312,
20.2687,2421,
20.2706,2426,
20.272,2351,
20.274,2332,
20.276,2325,
20.278,2327,
20.28,2327,
20.2816,2327,
20.2836,2144,
20.2856,2190,
20.2876,2370,
20.2896,2332,
20.2916,2318,
20.2936,2318,
20.2956,2318,
20.2976,2327,
20.2996,2132,
20.3016,2971,
20.303,2915,
20.305,2818,
20.307,2819,
20.3086,2720,
20.3106,2786,
20.3126,3133,
20.3146,2904,
20.3166,2703,
20.3191,2637,
20.321,2634,
20.323,2757,
20.325,2629,
20.327,2561,
20.329,2561,
20.3309,2723,
20.333,2302,
20.335,2539,
20.3366,2513,
20.3386,2526,
20.3406,2554,
20.3426,2507,
20.3446,2513,
20.3466,2611,
20.3481,2585,
20.35,2514,
20.3519,2502,
20.354,2474,
20.356,2497,
20.358,2462,
20.36,2441,
20.362,2631,
20.3639,2501,
20.366,2456,
20.368,2441,
20.37,2526,
20.3719,2416,
20.374,2439,
20.376,2538,
20.378,2452,
20.3796,2439,
20.3817,2426,
20.384,2120,
20.3859,2408,
20.388,2424,
20.39,2544,
20.392,2417,
20.394,2417,
20.396,2412,
20.3979,2410,
20.4001,2412,
20.4021,2057,
20.4036,2536,
20.4056,2074,
20.4076,2421,
20.4096,2394,
20.4116,2380,
20.4136,2012,
20.4156,2042,
20.4176,2497,
20.42,2401,
20.422,2368,
20.424,2479,
20.426,2376,
20.428,2403,
20.43,2502,
20.4316,2396,
20.4336,2046,
20.4361,2383,
20.438,2369,
20.44,2372,
20.442,2338,
20.444,2427,
20.446,2395,
20.448,2392,
20.45,2476,
20.452,1998,
20.454,2379,
20.456,2470,
20.458,2392,
20.46,2391,
20.462,2354,
20.4641,2365,
20.4659,2052,
20.468,2019,
20.47,2470,
20.472,2367,
20.474,2375,
20.476,2473,
20.478,2370,
20.48,2378,
20.482,2466,
20.484,2401,
20.486,2416,
20.488,2374,
20.49,2350,
20.492,2359,
20.494,2370,
20.496,2470,
20.4981,2395,
20.5,2359,
20.502,2442,
20.504,2359,
20.506,2394,
20.508,2467,
20.51,2378,
20.512,2384,
20.5141,2380,
20.5156,2370,
20.518,2375,
20.52,2334,
20.522,2411,
20.524,2388,
20.526,2382,
20.5276,2464,
20.5296,1999,
20.5316,2368,
20.5336,2073,
20.5356,2389,
20.5373,2395,
20.5396,2347,
20.5416,2365,
20.5436,2376,
20.5456,2377,
20.5476,2477,
20.5495,2038,
20.5516,2387,
20.553,2467,
20.555,2351,
20.557,2365,
20.559,2326,
20.561,2402,
20.563,2414,
20.565,2381,
20.567,2461,
20.569,1987,
20.571,2018,
20.573,2471,
20.575,2368,
20.577,2383,
20.579,2454,
20.581,2347,
20.583,2430,
20.585,2022,
20.5866,2084,
20.5886,2025,
20.5906,2041,
20.5926,2103,
20.5946,2004,
20.5966,2013,
20.5986,2110,
20.6006,2065,
20.6026,2039,
20.6046,2039,
20.6066,2039,
20.6086,1977,
20.6106,2026,
20.6126,2069,
20.6146,2021,
20.6166,2016,
20.6183,2043,
20.62,2359,
20.622,2400,
20.624,2403,
20.626,2389,
20.628,2362,
20.63,2369,
20.6316,2351,
20.6336,2002,
20.6356,2020,
20.637,2145,
20.639,2388,
20.641,2399,
20.643,2360,
20.6451,2386,
20.647,2003,
20.649,2375,
20.6511,2487,
20.653,2027,
20.655,2371,
20.657,2472,
20.659,2360,
20.6611,2395,
20.663,2093,
20.665,2080,
20.667,2378,
20.669,2364,
20.6711,2361,
20.673,2368,
20.675,2330,
20.677,2486,
20.6791,2038,
20.681,2385,
20.6831,2483,
20.685,1993,
20.687,2371,
20.689,2452,
20.6911,2364,
20.693,2392,
20.695,2342,
20.697,2037,
20.6991,2369,
20.7006,2363,
20.7026,2117,
20.7046,2363,
20.7066,2403,
20.7086,2089,
20.7107,2013,
20.7126,2376,
20.7146,2092,
20.7166,2089,
20.7186,2033,
20.7206,2376,
20.7226,2043,
20.7246,1998,
20.7266,2005,
20.7286,2094,
20.7307,2028,
20.7329,2037,
20.735,2458,
20.737,2366,
20.7391,2390,
20.741,2495,
20.743,2049,
20.745,2387,
20.747,2044,
20.749,2355,
20.751,2372,
20.7526,2319,
20.7546,2119,
20.7567,2027,
20.7586,2045,
20.7606,2077,
20.7626,1985,
20.7646,2021,
20.7666,2077,
20.7686,2030,
20.77,2020,
20.772,2017,
20.7741,2454,
20.776,2014,
20.778,2379,
20.78,2106,
20.7821,2358,
20.784,2051,
20.786,2476,
20.788,2362,
20.79,2026,
20.7919,2362,
20.794,2391,
20.796,2403,
20.798,2375,
20.8,2440,
20.802,2342,
20.8046,2365,
20.8066,2075,
20.8086,2025,
20.8106,2014,
20.8126,2042,
20.8146,2022,
20.8166,2036,
20.8186,2152,
20.8206,2057,
20.8226,2028,
20.8246,2023,
20.8266,2025,
20.8286,2030,
20.8306,2034,
20.832,2101,
20.8346,2375,
20.837,2370,
20.8389,2048,
20.841,2347,
20.843,2376,
20.845,2464,
20.8471,2375,
20.8486,2020,
20.8506,2068,
20.8524,2011,
20.8546,2385,
20.8566,2030,
20.8586,2088,
20.8606,2023,
20.8626,2036,
20.8643,2072,
20.8666,2365,
20.8686,2014,
20.8706,2131,
20.8726,2052,
20.8746,2049,
20.8766,2062,
20.8786,2022,
20.8806,2010,
20.8826,2037,
20.8846,2050,
20.887,2396,
20.889,2012,
20.8911,2023,
20.893,2047,
20.8951,2031,
20.8971,2102,
20.899,2037,
20.9011,2040,
20.9027,2385,
20.9046,2008,
20.9066,2027,
20.9086,2082,
20.9106,2074,
20.9126,2031,
20.9146,2038,
20.9166,2044,
20.9186,2002,
20.9206,2003,
20.9226,2070,
20.9246,2024,
20.9266,2015,
20.9286,2083,
20.9306,2013,
20.9321,2034,
20.9341,2032,
20.9361,2081,
20.9376,2029,
20.9396,2043,
20.9416,2099,
20.9436,2004,
20.9456,2017,
20.9477,2120,
20.9498,2066,
20.952,2399,
20.954,2060,
20.956,2022,
20.958,2012,
20.96,2042,
20.9621,2056,
20.9641,2024,
20.966,2012,
20.968,2053,
20.97,2038,
20.9716,2034,
20.9736,2098,
20.9756,2049,
20.9776,2043,
20.9796,2045,
20.9811,2042,
20.9831,2031,
20.985,2324,
20.9866,2129,
20.9886,2049,
20.9906,2035,
20.9926,2006,
20.9946,2036,
20.9966,2009,
20.9986,2043,
21.0006,2073,
21.0024,2028,
21.0046,2361,
21.0066,2070,
21.0086,2025,
21.0106,2036,
21.0126,2139,
21.0147,2053,
21.0166,2049,
21.0187,2082,
21.0206,2011,
21.0226,2026,
21.0246,2036,
21.0266,2105,
21.0286,2029,
21.0306,2039,
21.0326,2061,
21.0346,1986,
21.0366,2010,
21.0386,2091,
21.0406,2036,
21.0426,2036,
21.0441,2036,
21.046,2045,
21.0476,2043,
21.0499,2370,
21.0521,2090,
21.0536,2363,
21.0556,2045,
21.0576,2092,
21.0596,2013,
21.0616,2028,
21.0636,2100,
21.065,2080,
21.0671,2023,
21.0691,2031,
21.0711,2063,
21.073,1992,
21.0751,2034,
21.077,2116,
21.079,2034,
21.0811,2030,
21.0831,2063,
21.085,2030,
21.087,2040,
21.089,2030,
21.0909,2087,
21.0926,2361,
21.0946,2041,
21.0966,2108,
21.0979,1997,
21.1006,2034,
21.1026,2118,
21.1046,2066,
21.1066,2042,
21.1086,2039,
21.1106,2044,
21.1126,1995,
21.1147,2014,
21.1166,2385,
21.1186,2023,
21.12,2017,
21.1221,2055,
21.124,2007,
21.126,1947,
21.128,2025,
21.13,2081,
21.1316,2032,
21.1336,2379,
21.1356,2100,
21.1373,2011,
21.1396,2370,
21.1416,2133,
21.1436,2051,
21.1456,2031,
21.1477,2031,
21.15,2341,
21.1516,2042,
21.1531,2038,
21.155,2083,
21.157,2031,
21.159,2022,
21.161,2089,
21.163,2023,
21.165,2036,
21.1669,2097,
21.1691,2392,
21.1711,2381,
21.173,2036,
21.175,2034,
21.177,2557,
21.179,2521,
21.181,2726,
21.1833,2485,
21.1846,2783,
21.1867,2510,
21.189,2619,
21.1911,2386,
21.193,2357,
21.1951,2320,
21.1971,2362,
21.199,2277,
21.2011,2269,
21.203,2339,
21.205,2280,
21.2071,2343,
21.209,2234,
21.211,2219,
21.2128,2586,
21.215,2574,
21.2171,2190,
21.219,2150,
21.2211,2180,
21.223,2143,
21.2251,2137,
21.2271,2097,
21.2291,2109,
21.2311,2147,
21.2332,2138,
21.235,2454,
21.2371,2093,
21.239,2206,
21.2411,2102,
21.2431,2567,
21.2451,2009,
21.2471,2057,
21.249,2076,
21.2511,2046,
21.2531,2036,
21.2551,2053,
21.2571,2102,
21.2591,2427,
21.261,2051,
21.2629,2043,
21.265,2075,
21.2671,2073,
21.2691,2058,
21.2711,1995,
21.2737,2076,
21.2756,2431,
21.2776,2063,
21.2796,2056,
21.2816,2108,
21.2836,2029,
21.2856,2047,
21.2876,2012,
21.2896,2004,
21.2916,2038,
21.2936,2044,
21.295,1970,
21.2971,2007,
21.299,2060,
21.3011,2043,
21.3031,2033,
21.3051,2014,
21.3071,2122,
21.309,2019,
21.3111,2080,
21.3131,2022,
21.3151,2101,
21.3171,2011,
21.3191,2019,
21.3211,1950,
21.323,1997,
21.3251,2017,
21.327,1994,
21.329,1989,
21.3311,1999,
21.333,2387,
21.335,2014,
21.3371,2390,
21.339,1987,
21.3411,2031,
21.343,2039,
21.3451,2099,
21.3471,1989,
21.3486,2095,
21.3506,2011,
21.3521,2037,
21.3541,2391,
21.356,2000,
21.3576,2017,
21.3596,2038,
21.3616,1967,
21.3636,2002,
21.3656,2068,
21.3676,2044,
21.3696,2037,
21.3716,2380,
21.3736,2042,
21.3751,2007,
21.377,1993,
21.3791,1974,
21.3811,1998,
21.383,2017,
21.385,2022,
21.3871,1970,
21.389,1986,
21.3911,2026,
21.393,2036,
21.3951,1993,
21.3971,2003,
21.3991,2033,
21.4011,2030,
21.403,2005,
21.405,2021,
21.407,2085,
21.409,2020,
21.4111,2045,
21.4131,2010,
21.415,2065,
21.4171,2017,
21.4191,2039,
21.4211,1956,
21.423,2061,
21.4251,2013,
21.427,1948,
21.429,1971,
21.4311,1974,
21.4331,2375,
21.4351,2026,
21.4365,2381,
21.4386,1973,
21.4406,2415,
21.4426,2418,
21.4446,2344,
21.4466,2397,
21.4481,2407,
21.4502,2008,
21.4516,2477,
21.4531,2357,
21.4551,2012,
21.4571,2070,
21.459,2017,
21.4611,2038,
21.4631,2003,
21.4651,2089,
21.4676,2021,
21.4701,1983,
21.4721,1976,
21.474,2026,
21.476,1985,
21.4781,1997,
21.4801,2015,
21.4816,2050,
21.4837,2409,
21.4861,2019,
21.4881,2373,
21.4901,2072,
21.4921,2035,
21.4941,2044,
21.4961,1969,
21.4979,2054,
21.5002,2006,
21.5022,2456,
21.5041,2407,
21.5061,2092,
21.5081,1989,
21.5101,1997,
21.5121,1985,
21.5141,2434,
21.5161,2417,
21.5181,2058,
21.5201,1942,
21.5221,1991,
21.524,2120,
21.526,1995,
21.5281,1969,
21.5301,1998,
21.5317,2073,
21.5341,2414,
21.5361,2023,
21.5381,2356,
21.5401,2063,
21.5421,2035,
21.5441,2032,
21.5461,2000,
21.5476,2072,
21.5496,2417,
21.5517,2471,
21.5536,2383,
21.5556,2451,
21.5576,2376,
21.5596,2018,
21.5616,1959,
21.5636,2450,
21.5656,2402,
21.5676,2377,
21.5701,2340,
21.5721,2018,
21.5741,2013,
21.5761,1989,
21.5781,1976,
21.5796,1994,
21.5812,2392,
21.5831,2402,
21.5851,2070,
21.5871,2003,
21.5891,2495,
21.5911,2012,
21.5931,1985,
21.5946,1945,
21.5966,2359,
21.5986,2390,
21.6004,2356,
21.6023,1985,
21.6041,2006,
21.6061,2097,
21.6081,2009,
21.6101,2052,
21.6121,2011,
21.6141,2068,
21.6161,2435,
21.6181,2048,
21.6201,1937,
21.6221,2002,
21.6241,2008,
21.6261,1979,
21.6281,1971,
21.6301,1995,
21.6321,2024,
21.6341,2026,
21.6359,1970,
21.6381,1972,
21.6401,2017,
21.6421,2032,
21.6441,1993,
21.6461,1999,
21.6476,2037,
21.6496,2398,
21.6517,2363,
21.6541,2420,
21.6561,2083,
21.6581,2021,
21.6601,2059,
21.6621,2007,
21.6641,2103,
21.6661,2423,
21.6681,2023,
21.6701,1973,
21.6721,2074,
21.6741,2014,
21.6761,2038,
21.6781,1981,
21.6801,2017,
21.6816,2003,
21.6838,2389,
21.6859,1971,
21.6881,2001,
21.69,2023,
21.6916,2015,
21.6936,2343,
21.6956,2378,
21.6977,2388,
21.6996,1994,
21.7022,1992,
21.7041,1994,
21.7061,2382,
21.7081,2035,
21.7101,2013,
21.7121,1997,
21.7141,2399,
21.7161,2430,
21.7176,2367,
21.7197,2357,
21.7216,2460,
21.7236,2415,
21.7256,2472,
21.7276,2391,
21.7296,2471,
21.7317,2374,
21.7337,2397,
21.7357,2370,
21.7381,1999,
21.7401,2413,
21.7421,2488,
21.7441,2351,
21.7461,2476,
21.7481,2406,
21.7501,2360,
21.7521,2357,
21.7541,2367,
21.7561,2301,
21.7581,2411,
21.7601,2373,
21.7621,2349,
21.7641,2409,
21.7661,2409,
21.7681,2340,
21.7701,2386,
21.772,2400,
21.7741,2389,
21.7761,2363,
21.7781,2417,
21.7801,2410,
21.7821,2404,
21.7841,2460,
21.7861,2393,
21.7881,2490,
21.7901,2428,
21.7921,2475,
21.7941,2341,
21.7961,2465,
21.7981,2412,
21.7997,2469,
21.8016,2369,
21.8036,2383,
21.8056,2404,
21.8076,2404,
21.8096,2341,
21.8116,2368,
21.8137,2395,
21.8151,2428,
21.8172,2504,
21.8191,2358,
21.8211,2472,
21.8231,2420,
21.8251,2454,
21.8271,1976,
21.8291,1993,
21.8311,2367,
21.8331,2429,
21.8351,2362,
21.8371,2341,
21.8391,2386,
21.8411,2027,
21.8431,2341,
21.8451,1996,
21.8471,2408,
21.8491,2382,
21.8511,2345,
21.8531,2394,
21.8551,2395,
21.8571,2415,
21.8591,2386,
21.8609,2001,
21.8631,2099,
21.8651,2431,
21.8672,2454,
21.8691,2378,
21.8711,2482,
21.8726,2425,
21.8746,2490,
21.8767,2371,
21.8786,2424,
21.8806,2360,
21.8826,2389,
21.8847,2366,
21.8866,2336,
21.8886,2388,
21.8906,2407,
21.8921,2337,
21.8941,1974,
21.8961,2408,
21.8979,2415,
21.8991,2028,
21.9011,1975,
21.9031,2387,
21.9061,2390,
21.9081,2469,
21.9101,2385,
21.9121,2436,
21.9141,2411,
21.9161,2512,
21.9181,2343,
21.9201,2408,
21.9221,2393,
21.9241,2356,
21.9261,2353,
21.9281,2369,
21.9301,2380,
21.9316,2410,
21.9336,2380,
21.9361,1999,
21.9381,2398,
21.9401,2420,
21.9421,2354,
21.9441,2396,
21.9461,2410,
21.9481,2407,
21.9497,2373,
21.9516,2418,
21.9531,2448,
21.9551,2361,
21.9571,2398,
21.9591,2374,
21.9611,2343,
21.9631,2409,
21.9646,2405,
21.9666,2436,
21.9686,2379,
21.9707,2062,
21.9726,2436,
